"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Sonnet 3";"Sonnet 3, lines 1-2 and 9-12.";"1603";"1603";"";"";"English";"<span class=""quote"">Look in thy glass, </span>and tell the face thou viewest,<br>
Now is the time that face should form another,<br>
[...]<br>
<span class=""quote"">Thou art thy mother’s glass, and she in thee<br>
Calls back the lovely April of her prime</span>;<br>
So thou through windows of thine age shalt see,<br>
Despite of wrinkles, this thy golden time.";"";"";"@005000_A09 Sonnets (WSh)";"";"SuId#006904 seeing April face in glass";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"First-person narrator";"BODY OF TEXT";"";"";"@006334";"";"";"   Hohl-Trillini Regula"
" In the rank sweat of an enseamed bed,";"provisional";"William Shakespeare";"Measure for Measure";"Shakespeare, William.  Measure for Measure.  Act 5, scene 1, lines 353-359.";"1603";"1603";"1603";"1603";"English";"[Duke as Friar:] Be not so hot. The Duke<br>
Dare no more stretch this finger of mine than he<br>
Dare rack his own. His subject am I not,<br>
Nor here provincial. My business in this state<br>
Made me a looker-on here in Vienna,<br>
Where <span class=""quote"">I have seen corruption boil and bubble<br>
Till it o'errun the stew. </span>";"";"";"@001413_A03_D23 Measure for Measure";"";"WoKw#032177 stewed in lust or bed";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated Shakespeare edition";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994. ";"";"";"Quassdorf Sixta"
" To be, or not to be: that is the question:";"ok";"Robert Rollock";"A Treatise of God's Effectual Calling";"Rollock, Robert.  <i>A treatise of Gods effectual calling. Written first in the Latine tongue, by the reuerend and faithfull seruant of Christ, Maister Robert Rollock, preacher of Gods word in Edenburgh. And now faithfully translated for the benefite of the vnlearned, into the English tongue, by Henry Holland, preacher in London.</i> London: Felix Kyngston, 1603.  177 [normalized spelling].";"1603";"1603";"1603";"1603";"English";"[The Apostle John] speaketh not of prayer as a thing <span class=""quote"">to be or not to be</span> [said] after a sinner's [...] death [...] but whilst he liveth.";"";"";"@005125 A Treatise of God's Effectual Calling";"";"WoSn#030065 to be or not to be";"Work unmarked";"Author unmarked";"Devotional text or pamphlet";"Philosophy, religion";"";"BODY OF TEXT";"Local reference";"Shakespeare Studies / Literary Studies";"@010060-153./@010079/@006323-Last accessed 10 March 2020.
Knowles, Richard. ""Shakespeare and Shorthand Once Again."" PBSA 104 (2010): 141-180 (153).<br>
Stallybrass, Peter. ""Against Thinking."" PMLA 122.5 (2007): 1580-1587.";"[The Apostle John] speaketh not of prayer as a thing <span class=""quote"">to be or not to be</span> [said] after a sinner's [...] death [...] but whilst he liueth.";"Rollock, Robert.  <i>A treatise of Gods effectual calling: written first in the Latine tongue, by the reuerend and faithfull seruant of Christ, Maister Robert Rollock, preacher of Gods word in Edenburgh. And now faithfully translated for the benefite of the vnlearned, into the English tongue, by Henry Holland, preacher in London. </i>London: Felix Kyngston, 1603.  177.";"   Hohl-Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"John Marston";"The Malcontent";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  193; act 4, scene 4 [normalized spelling].";"1603";"1603";"1603";"1603";"English";"[Pietro:] O let the last day fall, drop, drop in our cursed heads! Let heaven unclasp itself, vomit forth flames! <br>
[Malevole:] O, <span class=""quote"">do not rant, do not turn player, </span>there's more of them than can well live one by another already. ";"";"";"@001391_A03_D04 The Malcontent";"";"SuMe#032381 Hieronimo's grief";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@005134-1:232./@010038-78-79.";"[Pietro:] O let the last day fall, drop, drop in our cursed heads! Let heaven unclaspe it selfe, vomit forth flames! <br>
[Malevole:] O, <span class=""quote"">do not rand, do not turne player, </span>theres more of them than can well live one by another already.";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  193; act 4, scene 4.";"   Hohl-Trillini Regula"
" Like John-a-dreams, unpregnant of my cause,";"provisional";"William Shakespeare";"Measure for Measure";"Shakespeare, William.  Measure for Measure.  Act 4, scene 4, lines 22-25.";"1603";"1603";"1603";"1603";"English";"[Angelo:] [...] This deed unshapes me quite, <span class=""quote"">makes me unpregnant<br></span>
And dull to all proceedings. A deflowered maid,<br>
And by an eminent body that enforced<br>
The law against it. ";"";"";"@001413_A03_D23 Measure for Measure";"";"WoMo#037202 unpregnant";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated Shakespeare edition";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994. ";"";"";"   Hohl-Trillini Regula"
" Armed at point exactly, cap-a-pe,";"ok";"John Marston";"The Malcontent";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  182; act 3, scene 3 [normalized spelling].";"1603";"1603";"1603";"1603";"English";"[Mendoza:] Then we agree?<br>
[Malevole:] As Lent & <span class=""quote"">fishmongers, </span>come a <span class=""quote"">cap-a-pie, </span>how in form.";"";"";"@001391_A03_D04 The Malcontent";"";"WoPh#030192 cap a pie / WoMo#030222 fishmonger";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010005/@010200-165.
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–34. ";"[Mendoza:] Then we agree?<br>
[Malevole:] As Lent & <span class=""quote"">fishmongers, </span>come a <span class=""quote"">cape a pe, </span>how in forme.";"Marston, John.  ""The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  182; act 3, scene 3.";"   Hohl-Trillini Regula"
" O Hamlet, thou hast cleft my heart in twain.";"provisional";"William Shakespeare";"Measure for Measure";"Shakespeare, William.  Measure for Measure.  Act 3, scene 1, lines 67-70.";"1603";"1603";"1603";"1603";"English";"[Isabella:] None but such remedy as, to save a head,<br>
<span class=""quote"">To cleave a heart in twain.</span><br>
[Claudio:] But is there any?<br>
[Isabella:] Yes, brother, you may live.";"";"";"@001413_A03_D23 Measure for Measure";"";"WoPh#030774 cleave heart in twain";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated Shakespeare edition";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"Quassdorf Sixta"
" Angels and ministers of grace defend us!";"provisional";"William Shakespeare";"Measure for Measure";"Shakespeare, William.  Measure for Measure.  Act 5, scene 1, lines 136-140.";"1603";"1603";"1603";"1603";"English";"[Isabella:] And is this all?<br>
Then, O <span class=""quote"">you blessèd ministers above,<br>
Keep me in patience, </span>and with ripened time<br>
Unfold the evil which is here wrapped up<br>
In countenance. ";"";"#009001 King's Men / #008001 LONDON_Globe Theatre";"@001413_A03_D23 Measure for Measure";"";"SuId#030199 angels and ministers of grace";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated Shakespeare edition";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"Quassdorf Sixta"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Othello";"Shakespeare, William.  Othello.  Act 4, scene 2, lines 190-193.";"1604";"1604";"1604";"1604";"English";"[Desdemona:] <span class=""quote"">I cannot say ""whore"" -<br>
It does abhor me now I speak the word.</span> <br>
To do the act that might the addition earn,<br>
Not the world's mass of vanity could make me.";"";"";"@001437_A06_D22 Othello";"Richard Burbage";"WoMo#032274 abhor";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010223-50.
Ross, Lawrence J,  ed. Tourneur. The Revenger's Tragedy. Regents Renaissance Drama Series. London: Edward Arnold, 1967.  50.";"";"";"   Hohl-Trillini Regula"
" [Within] Hillo, ho, ho, my lord!";"ok";"John Marston";"The Dutch Courtesan";"Marston, John.  ""The Dutch Curtezan."" <i>The Plays of John Marston in Three Volumes. </i>Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:65-138.  123; act 4 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Master Mulligrub:] Who goes there: <span class=""quote"">Illo, ho, ho: </span>sounds shall I run mad, Loose my wits: shall I be hanged, hark who goes there? Do not fear to be poor Mullegrub, Thou hast a sure stock now. ";"";"";"@001434_A04_D05 The Dutch Courtesan";"";"WoPh#030072 hillo ho ho";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010200-163.";"[Master Mulligrub:] Who goes there: <span class=""quote"">Illo, ho, ho: </span>zounds shall I run mad, Loose my wits: shall I be hangd, hark who goes there? Do not feare to be poore Mullegrub, Thou hast a sure stocke now. ";"Marston, John.  ""The Dutch Curtezan."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:65-138.  123; act 4.";"Tranter Maria"
" But he's an arrant knave.";"provisional";"Thomas Middleton";"Michaelmas Term";"Middleton, Thomas.  ""Michaelmas Term."" <i>The Collected Works. </i>Gen. eds. Gary Taylor and John Lavagnino. Oxford: Clarendon Press, 2007. 337-372.  364; act 4, scene 2.";"1604";"1604";"1604";"1604";"English";"[Shortyard:] Run boy, bid 'em ring out. <span class=""quote"">He dead, he's gone. </span><br>
[Boy:] Then is as <span class=""quote"">arrant a knave</span> gone, as 'ere was called upon.";"";"";"@001444_A04_D07 Michaelmas Term";"";"WoPh#030073 arrant knave / WoPh#030076 he is dead and gone";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@006161-163./@006323-Last accessed 10 March 2020.";"";"";"Kristmann Stefan"
" To be, or not to be: that is the question:";"provisional";"Thomas Middleton";"The Phoenix";"Middleton, Thomas.  ""The Phoenix."" <i>The Collected Works. </i>Gen. eds. Gary Taylor and John Lavagnino. Oxford: Clarendon Press, 2007. 94-127.  107; scene 8.";"1604";"1604";"1604";"1604";"English";"[Fidelio:] As also neither to touch, attempt, molest, or incumber any part, or parts whatsoever, either <span class=""quote"">to be named or not to be named,</span> either hidden or unhidden, either those that boldly look abroad, or those that dare not show their faces -[.]";"";"";"@001420_A04_D07 The Phoenix";"";"WoSn#030065 to be or not to be";"Work unmarked";"Author unmarked";"History play";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001- last accessed 16 August 2008.";"";"";"Rottmann Olivia"
" He shall, sir, an't please him. There's a letter for";"unedited";"John Webster";"Induction to ""The Malcontent""";"Webster, John.  ""[Induction to] The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  143 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Sly:] I would know how you came by this play?<br>
[Cundale:] Faith sir<span class=""quote""> the book was lost, and because 'twas pity so good a play should be lost, we found it and play it.</span><br>
[Sly:] I wonder<span class=""quote""> you would play it with another company having interest in it?</span><br>
[Henry Condell:] Why not <span class=""quote"">Malevole in folio </span>with us, as <span class=""quote"">Hieronimo in Decimo sexto </span>with them.
[Sly:] What are your additions?<br>
[Burbage:] Sooth not greatly needful, only as your salute to your great feast, to entertain a little more time, and to abridge the not received custom of music in our Theatre.";"* ""The Malcontent was originally written for the boy actors of Children of the Chapel who had leased the Blackfriars buildings from Richard Burbage. [...] the Children of the Chapel apparently stole a play - referred to as Jeronimo - from the King's Men."" quoted from: Erne, Lukas. Beyond the Spanish Tragedy. Manchester: Manchester University Press, 2001. 22.";"";"@001391_A03_D04 The Malcontent";"";"NaBo@000783 Spanish Tragedy / NaCa#030038 Hieronimo / WoPh#230180 person in folio or sexto / NaCo#009011 Children of the Chapel Royal / NaVn_CulThe_NewWot#008003 Blackfriars Theatre";"Work by character";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"";"Annotated edition";"@010081-80./@006092-22.";"[Sly:] I would know how you came by this play?<br>
[Cundale:] Faith sir the booke was lost, and because twas pittie so good a play should be lost, we found it and play it.<br>
[Sly:] I wonder you would play it with another company having interest in it?<br>
[Cundale:] Why not <span class=""quote"">Malevole in folio with us, as Ieronimo in Decimo sexto with them.</span><br>
[Sly:] What are your additions?<br>
[Burbidge:] Sooth not greatly needefull, only as your sallet to your greate feast, to entertaine a little more time, and to abridge the not received custome of musicke in our Theater.";"";"   Hohl-Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"John Webster";"Induction to ""the Malcontent""";"Webster, John.  ""[Induction to] The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  141 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Sly:] [...] Where's <span class=""quote"">Harry Condell, Dick Burbage, </span>and <span class=""quote"">William Sly, </span>let me speak with some of them.";"* The actors Henry Condell, Richard Burbage and William Sly.";"";"@005214 Induction to The Malcontent";"";"NaHu#007005 Burbage, Richard / NaEp#007100 Individual English actors / NaHu#007053 Sly, William";"Work by character";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT / CHARACTERNAME";"";"Annotated edition / morethanonelexia";"@005699-7.";"[Sly:] [...] Where's <span class=""quote"">Harry Cundale, D: Burbidge, </span>and W: Sly, let me speake with some of them.";"Webster, John.  ""[Induction to] The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  141.";"   Hohl-Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"John Marston";"The Dutch Courtesan";"Marston, John.  ""The Dutch Curtezan."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:65-138.  78; act 1, scene 2 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Freewill:] [...] And how dost approve my sometimes elected? she's none of our ramping Cannibals that devour man's flesh, nor any of <span class=""quote""> your curtian gulfs that will never be satisfied,</span> untill the best thing a man has be thrown into them.";"";"";"@001434_A04_D05 The Dutch Courtesan";"";"WoPh#032198 gulflike appetite";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Annotated edition";"@010015-130.";"[Freevill:] [...] And how dost approve my somtimes elected? shees none of our ramping Cannibals that devoure mans flesh, nor any of <span class=""quote""> your curtian gulfes that will never be satisfied,</span> untill the best thing a man has be throwne into them.";"Marston, John.  ""The Dutch Curtezan."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:65-138.  78; act 1, scene 2.";"   Hohl-Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"John Marston";"The Dutch Courtesan";"Marston, John.  ""The Dutch Curtezan."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:65-138.  90; act 2 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Malheureux:] I am no whit myself, <span class=""quote""><i>Video meliora proboque,<br></i></span>
But raging lust my fate all strong doth move [...].";"";"";"@001434_A04_D05 The Dutch Courtesan";"";"WoPh#032199 video meliora proboque";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics / MQ_ANOMALY_Languageswitch";"Annotated edition";"@010015-123.";"[Malheureus:] I am no white my selfe, <span class=""quote""><i>Video meliora proboquue,<br></i></span>
But raging lust my fate all strong doth move [...].";"Marston, John.  ""The Dutch Curtezan."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:65-138.  90; act 2.";"   Hohl-Trillini Regula"
" To be, or not to be: that is the question:";"ok";"Henoch Clapham";"Henoch Clapham's Demands and Answers";"Clapham, Henoch.  <i>Henoch Clapham His Demaundes and Answeres Touching the Pestilence. </i>Middelburg: Richard Schilders, 1604.  A2 verso.";"1604";"1604";"1604";"1604";"English";"[...] <span class=""quote"">to be or not to be</span> [...].";"";"";"@005145 Henoch Clapham's Demands and Answers";"";"WoSn#030065 to be or not to be";"Work unmarked";"Author unmarked";"Other nonfiction";"Philosophy, religion";"";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010079
Stallybrass, Peter. ""Against Thinking."" PMLA 122.5 (2007): 1580-1587. ";"";"";"   Hohl-Trillini Regula"
" But he's an arrant knave.";"provisional";"George Chapman";"May Day";"Chapman, George.  ""May Day."" The Plays of George Chapman. Ed. Thomas Marc Parrott. 4 vols. New York: Russell and Russell, 1961. The Comedies, Vol. 1, 163-232.  192; act 2, scene 1, lines 654-660.";"1604";"1604";"1604";"1604";"English";"[Cutbeard:] I know no enmity betwixt us Sir; you know, Captain, I come about another matter.<br>
[Quintilian:] Why, but, Cutbeard , are not you neighbours? your trades cousin-german, the tailor and the barber? Does not the tailor sew? Doest not thou, barber, reap? And do they not both band themselves against the common enemy of mankind, the louse? Are you not both honest men alike? Is not he <span class=""quote"">an arrant knave, </span>you next door to a knave, because next door to him?";"";"";"@001439_A04_D11 May Day";"";"WoPh#030073 arrant knave";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001-last accessed 10 August 2010.";"[Cutbeard:] I know no enmity betwixt vs Sir, you know Captaine I come about another matter.<br>
[Quint:] Why but Cutbeard , are not you neighbours? your trades Cosen german, the Taylor and the Barber? does not the Taylor sow? doest not thou Barber reape? and doe they not both band themselues against the common enemy of mankinde, the louse? are you not both honest men alike? is not he <span class=""quote"">an arrant knaue? </span>you next dore to a knaue, because next dore to him?";"Chapman, George.  May-Day. A witty comedie, diuers times acted at the Blacke Fryers. Written by George Chapman. London: John Browne, 1611.  35; act 2, scene 5.";"Tranter Maria"
" But he's an arrant knave.";"provisional";"Thomas Dekker / John Webster";"Westward Ho!";"Dekker, Thomas and John Webster.  ""Westward Ho."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 2, 318-393.  365; act 4, scene 1, lines 183-188 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Iustiniano:] I met Sergeant Ambush, and willed him come to this house to you presently, so Gentlemen I leave you! Bawd I have nothing to say to you now; do not think to much in so dangerous a matter for in women's matters 'tis more dangerous to stand long deliberating, than before a battle. (Exit)<br>
[Wafer:] This fellow's poverty hath made him <span class=""quote"">an arrant knave.</span>";"";"";"@001450_A04_D07 Westward Ho!";"";"WoPh#030073 arrant knave";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001 - last accessed 20 August 2010.";"[Iustiniano:] I met Sergeant Ambush , and wild him come to this house to you presently, so Gentlemen I leaue you! Bawd I haue nothing to say to you now; do not thinke to much in so dangerous a matter for in womens matters tis more dangerous to stand long deliberating, then before a battaile. (Exit)<br>
[Wafer:] This fellowes pouerty hath made him <span class=""quote"">an arrant knaue.</span>";"Dekker, Thomas and John Webster.  ""Westward Ho."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 2, 318-393.  365; act 4, scene 1, lines 183-188.";"Tranter Maria"
" But he's an arrant knave.";"provisional";"Thomas Dekker / John Webster";"Westward Ho!";"Dekker, Thomas and John Webster.  ""Westward Ho."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 2, 318-292.  389; act 5, scene 4, lines 174-176 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Tent:] This Monopoly is <span class=""quote"">an arrant knave,</span> a cogging knave, for all he's a Courtier, if Monopoly be suffered to ride up and down with other men's wives, he'll undo both City and Country.";"";"";"@001450_A04_D07 Westward Ho!";"";"WoPh#030073 arrant knave";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Fulltext database";"@010001 - Last accessed 3 August 2010.";"[Tent:] This Monopoly is an arrant knaue, a cogging knaue, for all hees a Courtier, if Monopoly bee sufferd to ride vp and downe with other mens wiues, hee'le vn-do both Citty and Countrey.";"Dekker, Thomas and John Webster.  ""Westward Ho."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 2, 318-292.  389; act 5, scene 4, lines 174-176.";"Tranter Maria"
" If I had play'd the desk or table-book,";"ok";"John Webster";"Induction to ""The Malcontent""";"Webster, John.  ""[Induction to] The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  141 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Sly:] I tell you no; I am one that hath seen this play often, & can give them intelligence for their action: I have most of the jests here in my <span class=""quote"">table-book.";"";"";"@005214 Induction to The Malcontent";"Keyword";"WoMo#030219 tablebook";"Work unmarked";"Author unmarked";"Tragicomedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010046
Halliwell-Philipps, James Orchard. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879. ";"[Sly:] I tell you no; I am one that hath seene this play often, & can give them intellegence for their action: I have most of the jeasts heere in my <span class=""quote"">table-booke.";"Webster, John.  ""[Induction to] The Malcontent."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:135-218.  141.";"   Hohl-Trillini Regula"
" Ay, springes to catch woodcocks. I do know,";"ok";"Nicholas Breton";"Grimello's Fortunes";"Breton, Nicholas.  <i>Grimellos Fortunes.</i> London: E. White, 1604.  5 [normalized spelling].";"1604";"1604";"1604";"1604";"English";"[Ganuzido:] Why, what have you taken then? or have you authority to take fools as you finde them in your way? If you have, you may happen yet to be deceived.<br>
[Grimello:] Why sir, I set no <span class=""quote"">springs for Woodcocks</span>, and though I be no great wise man, yet I can do something else, than shoo the Goose for my living: and therefore, I pray you neither fear your Purse, nor play too much with my folly. ";"";"";"@001435_A04_D04 Grimello's Fortunes";"";"WoPh_NatBir#230110 springes to catch woodcocks";"Work unmarked";"Author unmarked";"Other dramatic genre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"[Ganuzido:] Why, what haue you taken then? or haue you authoritie to take fooles as you finde them in your waie? If you haue, you may happen yet to be deceiued.<br>
[Grimello:] Why sir, I set no <span class=""quote"">springs for Woodcocks</span>, and though I be no great wise man, yet I can doe something else, then shooe the Goose for my liuing: and therefore, I pray you neither feare your Purse, nor play too much with my folly. ";"Breton, Nicholas.  Grimellos Fortunes. London: E. White, 1604.  5.";"Rottmann Olivia"
" That is not passion's slave, and I will wear him";"ok";"An. Sc.";"Daiphantus";"Scoloker, Anthony.  Daiphantus. or The Passions of Loue. Comicall to Reade, But Tragicall to Act: As full of Wit, as of Experience. London: T. C[reede] for William Cotton, 1604.  E1 recto [normalized spelling]. ";"1604";"1604";"1604";"1604";"English";"<i>Fortune,</i> Oh be so good to let me find <br>
A Lady living, of this constant mind.<br><br>
Oh, I would <span class=""quote"">wear her in my hearts heart-gore</span>, <br>
And place her on the continent of stars:";"* ""Either ignoring or failing to perceive that Hamlet only pretends to be mad for Ophelia's love, [<i>Daiphantus</i>] takes that madness as one model for representing the at once terrifying and laughable extremes to which the passionate lover can go."" (Charles Whitney. Early Responses to Renaissance Drama. Cambridge: Cambridge University Press, 2006. 144).";"";"@005054 Daiphantus";"";"WoPh#030104 wear in heart of heart";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"Narrator";"BODY OF TEXT";"";"Shakespeare Studies";"@010023/@010046/@010000-134.
Whitney, Charles. Early Responses to Renaissance Drama. Cambridge: Cambridge University Press, 2006.<br>
Halliwell-Philipps, James Orchard. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879.<br>Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1, 134.";"<i>Fortune,</i> Oh be so good to let me finde <br>
A Ladie livuing, of this constant minde.<br><br>
Oh, I would <span class=""quote"">weare her in my hearts heart-gore</span>, <br>
And place her on the continent of starres:";"Scoloker, Anthony.  Daiphantus, or The Passions of Loue. Comicall to Reade, But Tragicall to Act: As full of Wit, as of Experience. London: T. C[reede] for William Cotton, 1604.  E1 recto.";"Rottmann Olivia"
