"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Or to take arms against a sea of troubles,";"provisional";"Robert Greene";"Mamillia";"Greene, Robert.  ""Mamillia."" The Life and Complete Works of Robert Greene [...]. For the First Time Collected and Edited with Notes and Illustrations etc. 15 vols. Ed. Alexander B. Grosart. Printed for Private Circulation Only. 1881-1886. Vol. 2, 1-254.  17-18 [normalized spelling].";"1583";"1583";"1583";"1583";"English";"[...] so that as he detested the one for her folly, he embraced the other for her virtue: insomuch that having himself escaped the <span class=""quote"">seas of trouble </span>and care, yet he thought his mind not fully quiet, until he might cause his friend Mamillia to cast her anchor in the port of Tranquility.";"";"";"@005085 Mamillia";"";"WoPh#030067 sea of troubles";"Work unmarked";"Author unmarked";"Prose unspecified";"";"Narrator";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010030
Shaheen, Naseeb. Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1987. ";"[...] so that as he detested ye one for her folly, he imbraced the other for her vertue: insomuch that hauing himself escaped the <span class=""quote"">seas of trouble </span>and care, yet he thought his minde not fully quiet, vntill he might cause his friend Mamillia, to cast her anker in the port of Tranquilitie.";"Greene, Robert.  Mamillia. A Mirrour or looking-glasse for the Ladies of Englande. Wherein is disciphered, howe Gentlemen vnder the perfect substaunce of pure loue, are oft inueigled with the shadowe of lewde lust: and their firme faith, brought a sleepe by fading fancie: vntil wit ioyned with wisedome, doth awake it by the helpe of reason. London: for Thomas Woodcocke 1583.  8.";"  Hohl Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"John Lyly";"Galatea";"Lyly, John.  ""Galatea."" <i>The Complete Works of John Lyly. </i>Ed. Warwick Bond. 3 vols. Oxford: Clarendon Press, 1902. Vol. 2, 429-472.  471-472.";"1584";"1584";"1584";"1584";"English";"[Venus:] Can you sing? <br>
[Rafe:] <span class=""quote"">Basely.</span> <br>
[Venus:] And you? <br>
[Dick:] Meanly. <br>
[Venus:] And what can you do? <br>
[Robin:] <span class=""quote"">If they double it, I will treble it.</span>";"** This comedy was first performed in 1588 by the Children of Paul's.";"#009005 Children of Paul's";"@000754_A88_D92 Galatea";"";"WoPu#031166 base + treble";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@010002-69.
Tourneur, Cyril.  The Atheist's Tragedy, or The Honest Man's Revenge. Ed. Irving Ribner. London: The Broadwater Press, 1964.  69.";"[Venus:] Can you sing? <br>
[Rafe:] Baselie. <br>
[Uenus:] And you? <br>
[Dicke:] Meanely. <br>
[Uenus:] And what can you doe? <br>
[Robin:] If they duble it, I will treble it.";"Lyly, John.  Gallathea. As it was playde before the Queenes Maiestie at Greene-wiche, on Newyeeres day at Night. By the Chyldren of Paules. London: John Charlwoode, 1592.  H1 verso.";"Reitzer Elliot"
" To be, or not to be: that is the question:";"provisional";"Dudley Fenner";"The Arts of Logic and Rethoric";"Fenner, Dudley.  The artes of logike and rethorike plainelie set foorth in the English tounge, easie to be learned and practised: togeather with examples for the practise of the same, for methode in the gouernment of the familie, prescribed in the word of God: and for the whole in the resolution or opening of certaine partes of Scripture, according to the same. Middleburgh: R. Schilders, 1584.  C1 recto; book 2, chapter 1 [normalized spelling]. ";"1584";"1584";"1584";"1584";"English";"It is either of One sentence, called an Axiom, and that part is called Axiomatical. More sentences. An Axiom or sentence is that ordering of one reason with another, whereby a thing is said <span class=""quote"">to be or not to be. </span>";"** A condensed translation of the <i>Institutiones Oratoriae</i> by Petrus Ramus (1548). ";"";"@005086 The Arts of Logic and Rethoric";"";"WoSn#030065 to x or not to x";"Work unmarked";"Author unmarked";"Nonfiction unspecified";"Linguistics";"Narrator";"BODY OF TEXT";"Local reference";"Secondary (Academic_Literature)";"@010079/@006323-Last accessed 10 March 2020.
Stallybrass, Peter. ""Against Thinking."" PMLA 122.5 (2007): 1580-1587.";"It is eyther of One sentence, called an Axiome, and that parte is called Axiomaticall. More sentences. An Axiome or sentence is that ordering of one reason with another, whereby a thing is saide <span class=""quote"">to bee or not to be. </span>";"Fenner, Dudley.  The artes of logike and rethorike plainelie set foorth in the English tounge, easie to be learned and practised: togeather with examples for the practise of the same, for methode in the gouernment of the familie, prescribed in the word of God: and for the whole in the resolution or opening of certaine partes of Scripture, according to the same. Middleburgh: R. Schilders, 1584.  C1 recto; book 2, chapter 1.";"Rottmann Olivia"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Reginald Scot";"The Discovery of Witchcraft";"Scot, Reginald.  The discouerie of witchcraft. Wherein the lewde dealing of witches and witchmongers is notablie detected, the knauerie of coniurors, the impietie of inchantors, the follie of soothsaiers, the impudent falshood of cousenors, the infidelitie of atheists, the persistent practises of Pythonists [...]; the abhomination of idolatrie [...]; hereunto is added a treatise upon the nature and substance of spirits and divels, &c. London: William Brome, 1584.  124.";"1584";"1584";"1584";"1584";"English";"[...] <span class=""quote"">the brain of a Cat </span>[...].";"";"";"@005087 The Discovery of Witchcraft";"";"WoPh_NatAni#030006 brain of a cat";"Work unmarked";"Author unmarked";"Pamphlet or liturgical text";"";"Narrator";"BODY OF TEXT";"Local reference";"Secondary (Academic_Literature)";"@010004-33.
Christ, Karl. Quellenstudien zu den Dramen Thomas Middletons. PhD Strassburg 1905. 33.";"";"";"Reitzer Elliot"
" the body. The king is a thing--";"provisional";"William Shakespeare";"Conversation with Ben Jonson";"Shakespeare, William.  ""[Conversation with Ben Jonson]."" Quoted from: Thomas Plume. Plume MS. Maldon (Essex) library. 1657.  51bis and 77.";"1585";"1613";"1657";"1657";"English";"Here lies Ben Johnson <span class=""quote"">Who once was one </span>– his own Epitaph. Here lies Benjamin – with <span class=""quote"">little hair upon his chin</span> who while he lived was a slow thing - & now he is buried <span class=""quote"">is Nothing. </span>Shakespear. <br><br>

Here lies Ben Jonson - who was once one - this he made of himself - Shakspear took the pen from him & made this Here lies Benjamin - with short hair upon his chin  - Who while he lived was a slow ting - & now he's buried <span class=""quote""> is no thing. </span> ";"";"";"@005061 Plume MS";"";"SuId#030303 body a thing of nothing / NaHu_NewWot#007019 Ben Jonson / NaMa_NwWot#032506 Ben Jonson having a scarce beard";"Work unmarked";"Author unmarked";"Conversation";"";"Narrator";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010011-2:247./@006444";"";"";"  Hohl Regula"
" Or to take arms against a sea of troubles,";"provisional";"John Norden";"A Sinful Man's Solace";"Norden, John.  A Sinfull Mans Solace. London: Richard Jones, 1585.  92verso.";"1585";"1585";"1585";"1585";"English";"[...] <span class=""quote"">a raging sea of troubles</span> [...].";"";"";"@005088 A Sinful Man's Solace";"";"WoPh#030067 sea of troubles";"Work unmarked";"Author unmarked";"Nonfiction unspecified";"Philosophy, religion";"";"BODY OF TEXT";"Local reference";"Secondary (Academic_Literature)";"@010079/@006323-Last accessed 10 March 2020.
Stallybrass, Peter. ""Against Thinking."" PMLA 122.5 (2007): 1580-1587.";"";"";"  Hohl Regula"
" To be, or not to be: that is the question:";"provisional";"Thomas Bilson";"Christian Subjection and Unchristian Rebellion";"Bilson, Thomas.  ""The True Difference between Christian Subjection and Unchristian Rebellion."" The True Difference betweene Christian Subiection and Vnchristian Rebellion. Oxford: John Barnes, 1585.  264.";"1585";"1585";"1585";"1585";"English";"<span class=""quote"">That is the question </span> [...].";"";"";"@005089 Christian Subjection and Unchristian Rebellion";"";"WoPh#030068 that is the question";"Work unmarked";"Author unmarked";"Pamphlet or liturgical text";"Philosophy, religion";"";"BODY OF TEXT";"Local reference";"Secondary (Academic_Literature)";"@010079/@006323-Last accessed 10 March 2020.
Stallybrass, Peter. ""Against Thinking."" PMLA 122.5 (2007): 1580-1587.";"";"";"  Hohl Regula"
" That you vouchsafe your rest here in our court";"provisional";"John Norden";"A Sinful Man's Solace";"Norden, John.  A Sinfull Mans Solace. London: Richard Jones, 1585.  [108], lines 221-224 [normalized spelling]. ";"1585";"1585";"1585";"1585";"English";"For, Lord, I see that thou art prest,<br>
to ease my sinful sore:<br>
Refuse me not, <span class=""quote"">vouchsafe me rest</span>,<br>
in heart, that call therefore.";"";"";"@005088 A Sinful Man's Solace";"";"WoPh#030211 vouchsafe rest";"Work unmarked";"Author unmarked";"Pamphlet or liturgical text";"Philosophy, religion";"First-person narrator";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001";"For, Lorde, I see that thou art prest,<br>
to ease my sinfull sore:<br>
Refuse me not, <span class=""quote"">vouchsafe mee rest</span>,<br>
in heart, that call therfore.";"Norden, John.  A Sinfull Mans Solace. London: Richard Jones, 1585.  [108], lines 221-224.";"  Hohl Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"_ Anon";"The Famous Victories of Henry V";"Anon.  <i>The Famovs Victories of Henry the fifth. Containing the Honourable Battell of Agin-court: As it was plaide by the Queenes Maiesties Players. </i>London: Thomas Creede, 1598.  D2 recto [spelling normalized].";"1586";"1586";"1586";"1586";"English";"[Oldcastle:] Gog's wounds how like you this? <br>
<span class=""quote"">Sounds this not so sweet as Music.</span>";"** This history play was first performed by the Queen's Men in 1587.";"#009013 Queen's Men";"@000773_A87_D98 The Famous Victories of Henry V";"";"SuId_CulMus#030004 music as perfect harmony";"Work unmarked";"Author unmarked";"History";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010051-23.
Voigt, Hermann.  Gleichnisse und Metaphern in Shakespeare's Dramen und in seinen Quellenschriften. PhD. Strassburg: Elsass-Lothringische Druckerei, 1908.  23.";"[Oldcastle:] Gogs wounds how like you this? 
Sownds tis not so sweete as Musicke.";"Anon.  <i>The Famovs Victories of Henry the fifth: Containing the Honourable Battell of Agin-court: As it was plaide by the Queenes Maiesties Players. </i>London: Thomas Creede, 1598.  D2 recto.";"Reitzer Elliot"
" beautified Ophelia,'--";"provisional";"Sir Philip Sidney";"The Countess of Pembroke's Arcadia";"Sidney, Sir Philip.  The Countesse of Pembrokes Arcadia. Written by Sir Philip Sidney Knight. Now since the first edition augmented and ended. London: John Windet for William Ponsonbie, 1593.  54; book 2. 59 verso; book 2. 86 vcerso; book 2. 104 verso; book 2. 123 verso; book 3. 131 verso; book 3. 140 verso; book 3. 166 recto; book 3 [normalized spelling].";"1586";"1586";"1586";"1586";"English";"[...] that the inward feeling of Mopsa's perfections had greatly <span class=""quote"">beautified </span>my mind [...].<br>
Then looking to the stars, which had perfectly as then <span class=""quote"">beautified </span> the clear sky [...].<br>
[...] a perfect woman's shape (still <span class=""quote"">beautified </span> with the former perfections) [...].<br>
The action Zelmane used, being <span class=""quote"">beautified </span> by nature and apparelled with skill [...].<br> 
[...] not burdened with trees, but with a board covered, & <span class=""quote"">beautified </span> with the pleasantest fruits [...]. <br>
[...] that ill-agreeing music, which was <span class=""quote"">beautified </span> with the grisliness of wounds [...].<br>
His shield was <span class=""quote"">beautified </span> with this device [...].<br>
[...] of a young man, of great beauty, <span class=""quote"">beautified </span> with great honour [...].";"";"";"@005075 The Countess of Pembroke's Arcadia";"Keyword";"WoMo#030217 beautified";"Work unmarked";"Author unmarked";"Prose unspecified";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001";"[...] that the inward feeling of Mopsaes perfections had greatly beautified my minde <br> <br>
Then looking to the starres, which had perfitly as then beautified the cleere skie [...]<br> <br>
[...] a perfect womans shape (still beautified with the former perfections)[...] <br> <br>
The action Zelmane vsed, being beautified by nature and apparelled with skill, [...]<br> <br>
[...] not burdened with trees, but with a boord couered, & beautified with the pleasantest fruites,[...]<br> <br>
[...] that ill-agreeing musicke, which was beautified with the griselinesse of woundes, [...]<br> <br>
His shield was beautified with this deuice [...]<br> <br>
[...] of a young man, of great beautie, beautified with great honour [...]";"Sidney, Sir Philip.  The Countesse of Pembrokes Arcadia. Written by Sir Philip Sidney Knight. Now since the first edition augmented and ended. London: John Windet for William Ponsonbie, 1593.  54; book 2. 59 verso; book 2. 86 vcerso; book 2. 104 verso; book 2. 123 verso; book 3. 131 verso; book 3. 140 verso; book 3. 166 recto; book 3.";"  Hohl Regula"
" I am but mad north-north-west: when the wind is";"provisional";"Timothy Bright";"Treatise of Melancholy";"Bright, Timothy.  Treatise of Melancholie. London: T. Vautrollier, 1586. Quoted in: Muir, Kenneth. The Sources of Shakespeare's Plays. London: Methuen, 1977.  166 [normalized spelling].";"1586";"1586";"1586";"1586";"English";"[...] the air meet for melancholic folk, ought to be thin, pure and subtle, open, and patent to all winds: in respect of their temper, especially to the <span class=""quote"">South, and Southeast.</span>";"* In addition to direct echoes, Shakespeare ""seems to have used many of the traits of Bright's case-histories"" for Hamlet's symptoms of melancholy (Kenneth Muir. The Sources of Shakespeare's Plays. London: Methuen, 1977. 167).";"";"@005034 Treatise of Melancholy";"";"WoPh#830059 north-north-east";"Work unmarked";"Author unmarked";"Nonfiction unspecified";"Psychology, medicine, health";"";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010045-66./@010020
Muir, Kenneth. The Sources of Shakespeare's Plays. London: Methuen, 1977.<br>
Shaheen, Naseeb. Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1999. ";"[...] the ayre meet for melancholicke folke, ought to be thinne, pure and subtile, open, and patent to all winds: in respect of their temper, especially to the <span class=""quote"">South, and Southeast.</span>";"Bright, Timothy.  Treatise of Melancholie. London: T. Vautrollier, 1586.  257.";"  Hohl Regula"
" wherefore I know not--lost all my mirth, forgone all";"provisional";"Timothy Bright";"Treatise of Melancholy";"Bright, Timothy.  Treatise of Melancholie. London: T. Vautrollier, 1586.  130 [normalized spelling].";"1586";"1586";"1586";"1586";"English";"Sometimes it falleth out, that melancholy men are found very witty; [...] this can be explained, among other things by] exercise of their wits in which they be indefatigable; which maketh them seem to have that of a natural readiness, which <span class=""quote"">custom of exercise </span>and use hath found in them.";"* In addition to direct echoes, Shakespeare ""seems to have used many of the traits of Bright's case-histories"" for Hamlet's symptoms of melancholy (Kenneth Muir. The Sources of Shakespeare's Plays. London: Methuen, 1977. 167).";"";"@005034 Treatise of Melancholy";"";"WoPh#030762 custom of exercises";"Work unmarked";"Author unmarked";"Nonfiction unspecified";"Psychology, medicine, health";"";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010045/@010030/@010200

Muir, Kenneth. The Sources of Shakespeare's Plays. London: Methuen, 1977.<br>
Shaheen, Naseeb. Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1999. ";"Sometimes it falleth out, that melancholie men are found very wittie; [… this can be explained, among other things by] exercise of their wittes in which they be indefatigable; which maketh them seeme to haue that of a naturall readinesse, which <span class=""quote"">custome of exercise </span>and use hath found in them.";"Bright, Timothy.  Treatise of Melancholie. London: T. Vautrollier, 1586.  130.";"  Hohl Regula"
" And lose the name of action.--Soft you now!";"provisional";"Timothy Bright";"Treatise of Melancholy";"Bright, Timothy.  Treatise of Melancholie. London: T. Vautrollier, 1586. Quoted in: Muir, Kenneth. The Sources of Shakespeare's Plays. London: Methuen, 1977.  166.";"1586";"1586";"1586";"1586";"English";"[...] <span class=""quote"">disposition of action </span>[...].";"";"";"@005034 Treatise of Melancholy";"";"SuId#030090 disposition of action";"Work unmarked";"Author unmarked";"Nonfiction unspecified";"Psychology, medicine, health";"";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010030/@010045-166./@010200

Muir, Kenneth. The Sources of Shakespeare's Plays. London: Methuen, 1977.<bR>
Shaheen, Naseeb. Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1999. ";"";"";"  Hohl Regula"
" O, God! a beast, that wants discourse of reason,";"provisional";"Timothy Bright";"Treatise of Melancholy";"Bright, Timothy.  Treatise of Melancholie. London: T. Vautrollier, 1586. Quoted in: J. Dover Wilson. Hat Happens in Hamlet? Cambridge: Cambridge University Press, 2003.  309.";"1586";"1586";"1586";"1586";"English";"[...] <span class=""quote"">discourse of reason </span>[...].";"";"";"@005034 Treatise of Melancholy";"";"WoPh#030185 discourse of reason";"Work unmarked";"Author unmarked";"Nonfiction unspecified";"Psychology, medicine, health";"";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010074
J. Dover Wilson.  What Happens in Hamlet? Cambridge: Cambridge University Press, 2003. ";"";"";"  Hohl Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Christopher Marlowe";"Tamburlaine Part 2";"Marlowe, Christopher.  ""The Second Part of Tamburlaine The Great."" <i>The Complete Plays. </i>Ed. J. B. Steane. London: Penguin 1986. 179-257.  236; act 4, scene 3, lines 1-2.";"1587";"1587";"1590";"1590";"English";"(<span class=""quote"">Tamburlaine drawn in his chariot by the Kings of Trebizon and Soria with bits in their mouths, reins in his left hand, in his right had a whip, with which he scourgeth them, Amyras, Celebinus, Techelles, Theridamas, Usumcasane, Oracnes king of Natolia, and the king of Jerusalem led by with five or six common soldiers.</span>)<br>
[Tamburlaine:] <span class=""quote"">Holla, ye pampered jades of Asia! </span> What! can ye draw but twenty miles a day...? ";"** This tragedy was first performed by the Admiral's Men in London's ""The Theatre"" in 1587.";"#009003 Admiral's (The Prince's) Men / #008002 LONDON_The Theatre";"@000789_A87_D90 Tamburlaine Part 2";"";"WoPh_NatAni#030005 pampered jades / WoPh#004168 holla ye pampered jades of Asia / SuSc_CulWar#032439 Tamburlaine chariot scene";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT / STAGE DIRECTION";"";"";"@010000/@010200-166./@010200-166./@006175/@006176-53./@006210-220./@010018-94.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. ";"";"";"  Hohl Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Christopher Marlowe";"Tamburlaine Part 1";"171; act 5, scene 1, lines 227-241 [normalized spelling].";"1587";"1587";"";"";"English";"[Bajazet:] [...] O <span class=""quote"">highest lamp of ever-living Jove,<br></span>
Accursed day, infected with my griefs,<br>
Hide now thy stained face in endless night,<br>
And shut the windows of the lightsome heavens!<br>
Let ugly <span class=""quote"">Darkness with her rusty coach,<br></span>
Engirt with tempests, wrapped in pitchy clouds,<br>
Smother the earth with never-fading mists.<br>
Then let <span class=""quote"">the stony dart of senseless cold<br>
Pierce through the centre of my withered heart,</span><br>
And make a passage for my loathed life!";"";"#009003 Admiral's (The Prince's) Men / #008022 LONDON_The Rose Theatre";"@000784_D90 Tamburlaine Part 1";"";"WoPh#032120 rusty coach of night / NaCa#032237 Jove or Jupiter or Zeus / WoTo#006903 darkness infernal / NaMa#006904 Jove&#039;s lamp / WoPh#006902 stony dart of senseless cold pierce heart";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006456/@010047-62.
Marston, John. The Selected Plays of John Marston. Eds. MacDonald P. Jackson, Neill Michael et al. Cambridge: Cambridge University Press, 1986. 62.";"";"";"  Hohl Regula"
" Or to take arms against a sea of troubles,";"provisional";"Christopher Marlowe";"Tamburlaine Part 2";"Marlowe, Christopher.  ""The Second Part of Tamburlaine The Great."" The Complete Plays. Ed. J. B. Steane. London: Penguin 1986. 179-257.  212; act 3, scene 2, lines 47-48 [normalized spelling].";"1587";"1587";"1590";"1590";"English";"[Calepinus:] If I had wept <span class=""quote"">a sea of tears</span> for her, <br>
It would not ease the sorrow I sustain. ";"";"#009003 Admiral's (The Prince's) Men / #008002 LONDON_The Theatre";"@000789_A87_D90 Tamburlaine Part 2";"Edward Alleyn";"WoPh#030067 sea of troubles";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010151-5.
Anders, Heinrich R. D. Shakespeare's Books: A Dissertation on Shakespeare's Reading and the Immediate Sources of his Words. Berlin: Georg Reimer, 1904. 5.";"[Tamburlaine:] [...] And now my Lords, aduance your speares againe, <br>
Sorrow no more my sweet Casane now: <br>
Boyes leaue to mourne, this towne shall euer mourne, <br>
Being burnt to cynders for your mothers death. <br>
[Calepinus:] If I had wept a sea of teares for her, <br>
It would not ease the sorrow I sustaine. <br><br>";"Marlowe, Christopher.  ""Tamburlaine the Great."" The Complete Works of Christopher Marlowe. Ed. Richard Rowland. 5 vols. Oxford: Clarendon Press, 1998. Vol. 5, 1-283.  110; part 2, act 3, scene 2, lines 43-48.";"  Hohl Regula"
" and so I thank you for your good counsel. Come, my";"provisional";"Christopher Marlowe";"Tamburlaine Part 1";"Marlowe, Christopher.  ""The First Part of Tamburlaine The Great."" The Complete Plays. Ed. J. B. Steane. London: Penguin 1986. 101-178.  172; act 5, scene 1.";"1587";"1587";"1587";"1587";"English";"[Zabina:] [...] The Sun was down - streamers white, red, black. - Here, here, here! - Fling the meat in his face - Tambur­laine, Tamburlaine! - Let the soldiers be buried. Hell, death, Tamburlaine, hell! <span class=""quote"">- Make ready my Coach, my chair, my jewels, I come, I come, I come!</span>";"";"#009003 Admiral's (The Prince's) Men / #008000 LONDON_Unknown venue";"@000784_D90 Tamburlaine Part 1";"";"SuMe#030197 goodnight ladies, my coach";"Work unmarked";"Author unmarked";"Tragedy";"Art, architecture, music";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare) / Secondary (Annotated edition_Shakespeare)";"@010082-300./@010200-166./@006323-Last accessed 10 March 2020.
Shakespeare, William.  Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"[Zabina:] [...] The Sun was downe. Streamers white, Red, Black, here, here, here. Fling the meat in his face. <i>Tambur­laine, Tamburlaine.</i> Let the souldiers be buried. Hel, death, <i>Tamburlaine</i>, Hell! <span class=""quote"">Make ready my Coch, my chaire, my jewels, I come, I come, I come!</span>";"Marlowe, Christopher.  ""Tamburlaine the Great."" The Complete Works of Christopher Marlowe. Ed. Richard Rowland. 5 vols. Oxford: Clarendon Press, 1998. Vol. 5, 1-283.  172; part 1, act 5, scene 1.";"Quassdorf Sixta"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Christopher Marlowe";"Tamburlaine Part 2";"Marlowe, Christopher.  ""The Second Part of Tamburlaine The Great."" The Complete Plays. Ed. J. B. Steane. London: Penguin 1986. 179-257.  191; act 1, scene 4, line 4.";"1587";"1587";"1587";"1587";"English";"[Tamburlaine:] Now,<span class=""quote""> bright Zenocrate, the world's fair eye, <br>
Whose beams illuminate the lamps of heaven</span>, <br>
Whose cheerful looks do clear the cloudy air <br> <span class=""quote"">And clothe it in a crystal livery </span>[...].";"";"#009003 Admiral's (The Prince's) Men / #008022 LONDON_The Rose Theatre";"@000789_A87_D90 Tamburlaine Part 2";"";"WoPh#032044 crystal livery / SuMi_GenWom#032435 brightness and fair eyes, lamps of heaven";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Literature)";"@010029-6./@006075-9.
";"";"";"Heeg Stefanie"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Thomas Kyd";"The Spanish Tragedy";"Kyd, Thomas.  ""The Spanish Tragedy."" English Renaissance Drama: A Norton Anthology. Gen. ed. David Bevington. New York and London: W. W. Norton, 2002. 8-73.  ";"1587";"1587";"1587";"1587";"English";"<span class=""quote"">Hieronimo</span>";"";"";"@000783_D92 The Spanish Tragedy";"";"NaCa#030038 Hieronimo in The Spanish Tragedy";"Work by character";"Author unmarked";"Tragedy";"";"";"CHARACTERNAME";"";"Secondary (Academic_Shakespeare)";"@010000-1:272.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1: 272.";"<span class=""quote"">Hieronimo</span>";"Kyd, Thomas.  The Spanish Tragedie, Containing the lamentable end of Don Horatio, and Bel-imperia: with the pittifull death of olde Hieronimo. Newly corrected and amended of such grosse faults as passed in the first impression. London: Edward Allde for Edward White, 1592.";"  Hohl Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Thomas Kyd";"The Spanish Tragedy";"Kyd, Thomas.  ""The Spanish Tragedy."" English Renaissance Drama: A Norton Anthology. Gen. ed. David Bevington. New York and London: W. W. Norton, 2002. 8-73.  ";"1587";"1587";"1587";"1587";"English";"<span class=""quote"">Don Andrea's Ghost</span>";"";"";"@000783_D92 The Spanish Tragedy";"";"NaCa#030033 Ghost of Don Andrea in The Spanish Tragedy";"Work by character";"Author unmarked";"Tragedy";"";"";"CHARACTERNAME";"";"Secondary (Academic_Shakespeare)";"@010000-2:19-20./@010005-6.";"<span class=""quote"">Don Andrea's Ghost</span>";"Kyd, Thomas.  The Spanish Tragedie, Containing the lamentable end of Don Horatio, and Bel-imperia: with the pittifull death of olde Hieronimo. Newly corrected and amended of such grosse faults as passed in the first impression. London: Edward Allde for Edward White, 1592.";"  Hohl Regula"
" I should be greeted, if not from Lord Hamlet.";"unedited";"Christopher Marlowe";"Tamburlaine Part 2";"Marlowe, Christopher.  ""The Second Part of Tamburlaine The Great."" The Complete Plays. Ed. J. B. Steane. London: Penguin 1986. 179-257.  213; act 3, scene 2, line 89.";"1587";"1587";"1587";"1587";"English";"[Tamburlaine:] [...] I'll teach you how to make the water mount,<br>
That you may dry-foot march through lakes and pools,<br>
Deep rivers, havens, creeks and little seas,<br>
And make a fortress in the raging waves,<br>
<span class=""quote"">Fenc'd with the concave of a monstrous rock</span>,<br>
Invincible by nature of the place.";"* This passage from the 1604 text  of <i>Tamburlaine Part 2</i>is not contained in the Penguin edition.";"#009003 Admiral's (The Prince's) Men / #008022 LONDON_The Rose Theatre";"@000789_A87_D90 Tamburlaine Part 2";"";"WoPh_NatLan#032045 monstrous rock";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Literature)";"@010029-6.
Murphy, Donna N.  The Marlowe-Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013.  6.";"";"";"Heeg Stefanie"
" Look here, upon this picture, and on this,";"provisional";"Thomas Kyd";"The Spanish Tragedy";"Kyd, Thomas.  ""The Spanish Tragedy."" English Renaissance Drama: A Norton Anthology. Gen. ed. David Bevington. New York and London: W. W. Norton, 2002. 8-73.  ";"1587";"1587";"1587";"1587";"English";"<span class=""quote"">Horatio</span>";"";"";"@000783_D92 The Spanish Tragedy";"";"NaMa#030034 Horatio, faithful friend / NaCa#004197 Horatio";"Work by character";"Author unmarked";"Tragedy";"";"";"CHARACTERNAME";"";"Secondary (Academic_Shakespeare)";"@010030/@010019-76-77.
Shaheen, Naseeb. Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1987.<br>
Jost, Jacob Sider. ""Hamlet's Horatio as an Allusion to Horace's Odes."" NQ 59.1 (2012): 76-77.";"<span class=""quote"">Horatio</span>";"Kyd, Thomas.  The Spanish Tragedie, Containing the lamentable end of Don Horatio, and Bel-imperia: with the pittifull death of olde Hieronimo. Newly corrected and amended of such grosse faults as passed in the first impression. London: Edward Allde for Edward White, 1592.";"  Hohl Regula"
