"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" modesty as cunning. I remember, one said there";"provisional";"Marcus Fabius Quintilianus";"The Orator's Education";"Quintilianus, Marcus Fabius.  <i>The Orator's Education. </i>Ed. and trans. Donald A. Russell. Loeb Classical Library 125-128 and 494. Cambridge (MA): Harvard University Press, 2002.  Vol. 126, 72; book 6, chapter 3 ""Laughter"". ";"1000";"1000";"";"";"Latin";"<span class=""quote"">Salsum igitur erit quod non erit insulsum, </span>velut quoddam simplex orationis condimentum, quod sentitur latente iudicio velut palato, excitatque et a taedio defendit orationem. ";"* Translation (on p. 73 of the quoted edition): So ""salty"" will denote what is ""not insipid,"" a sort of simple seasoning of speech, perceived by an unconscious judgement - by the palate as it were - which stimulates and saves a speech from becoming tedious. <br><br>""As Hamlet discusses their plays with the players, his judgments keep echoing those of Quintilian as expressed in Book VI [of the Institutio]"" (Thomas Whitfield Baldwin. William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944. Vol. 2, 202).";"";"@005210 The Orator's Education";"";"SuId#004113 sallets spice up speech";"Work unmarked";"Author unmarked";"Other nonfiction";"Linguistics";"";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010152-2:202.
Baldwin, Thomas Whitfield. William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944. ";"";"";"   Hohl Trillini Regula"
" Rich gifts wax poor when givers prove unkind.";"provisional";"Lucius Annaeus Seneca";"De Beneficiis";"Seneca, Lucius Annaeus.  <i>Moral Essays, Volume III: De Beneficiis.</i> Trans. John W. Basore. Loeb Classical Library 310. Cambridge (MA): Harvard University Press, 1935.  23; book 1.";"1000";"1000";"";"";"Latin";"<span class=""quote"">Itaque non, quid fiat aut quid detur, refert, sed qua mente, quia beneficium non in eo, quod fit aut datur, consistit, sed in ipso dantis aut facientis animo. </span>";"* Translation (p. 23 of the quoted edition): And so what counts is, not what is done or what is given, but the spirit of the action, because a benefit consists, not in what is done or given, but in the intention of the giver or doer.";"";"@005303 De Beneficiis";"";"SuMe#032173 value gifts and kindness";"Work unmarked";"Author unmarked";"Essay";"";"";"BODY OF TEXT";"";"Shakespeare Studies";"@010050
Smith, Charles G.  Shakespeare's Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"   Hohl Trillini Regula"
" As I do thee.--Something too much of this.--";"provisional";"_ Euripides";"Orestes";"Euripides.  ""Orestes."" <i>Euripides. Helen. Phoenician Women. Orestes.</i> Ed. and trans. David Kovacs. Loeb Classical Library 11. Cambridge, MA: Harvard University Press, 2002. 412-605.  540; lines 1156-1162. ";"1000";"1000";"";"";"Classical Greek";"[Orestes:] [...] <span class=""quote"">οὐκ ἔστιν οὐδὲν κρεῖσσον ἢ φίλος σαφής, </span><br>
οὐ πλοῦτος, οὐ τυραννίς· ἀλόγιστον δέ τοι <br>
τὸ πλῆθος ἀντάλλαγμα γενναίου φίλου. <br>
σὺ γὰρ τά τ᾿ εἰς Αἴγισθον ἐξηῦρες κακὰ κ<br>
αὶ πλησίον παρῆσθα κινδύνων ἐμοί, <br>
νῦν τ᾿ αὖ δίδως μοι πολεμίων τιμωρίαν <br>
κοὐκ ἐκποδὼν εἶ· <span class=""quote"">παύσομαί σ᾿ αἰνῶν, ἐπεὶ βάρος <br>
τι κἀν τῷδ᾿ ἐστίν, αἰνεῖσθαι λίαν.</span>";"* Translation (p. 541 of the quoted edition): There is nothing greater than a firm friend, not money, not kingly power! The value of a true friend is incalculably great! It was you who devised death for Aegisthus and stood by me when danger was near, and here again you provide me with vengeance against my enemies: you won’t run for cover. But I must stop praising you since excess in praise, as in other things, is irksome.";"";"@005297 Orestes (Erp)";"";"SuId#004129 won't embarrass friend by praise";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010224:40.";"";"";"   Hohl Trillini Regula"
" Look, whether he has not turned his colour and has";"provisional";"Marcus Fabius Quintilianus";"The Orator's Education";"Quintilianus, Marcus Fabius.  The Orator's Education. Ed. and trans. Donald A. Russell. Loeb Classical Library 125-128 and 494. Cambridge (Mass.): Harvard University Press, 2002.  Vol. 126, 62; book 6, section 2 ""More on emotions"".";"1000";"1000";"";"";"Latin";"Ubi vero miseratione opus erit, nobis ea de quibus queremur accidisse credamus, atque id animo nostro persuadeamus. Nos illi simus quos gravia indigna tristia passos queremur, nec agamus rem quasi alienam, sed adsumamus parumper illum dolorem: ita dicemus quae in nostro simili casu dicturi essemus. Vidi ego saepe histriones atque comoedos, cum ex aliquo graviore actu personam deposuissent, flentes adhuc egredi. <span class=""quote"">Quod si in alienis scriptis sola pronuntiatio ita falsis accendit adfectibus, quid nos faciemus, qui illa cogitare debemus ut moveri periclitantium vice possimus?</span>";"* Translation (p. 63 of the quoted eitions): Again, when pity is needed, let us believe that the ills of which we are to complain have happened to us, and persuade our hearts of this. Let us identify with the persons of whose grievous, undeserved, and lamentable misfortunes we complain; let us not plead the case as though it were someone else’s, but take the pain of it on ourselves for the moment. We shall thus say what we would have said in similar circumstances of our own. I have frequently seen tragic and comic actors, having taken off their masks at the end of some emotional scene, leave the stage still in tears.17 And if the mere delivery of the written words of another can so kindle them with imagined emotions, what shall we be capable of doing, we who have to imagine the facts in such a way that we can feel vicariously the emotions of our endangered clients?";"";"@005210 The Orator's Education";"";"SuId#004114 actor moved by own speech";"Work unmarked";"Author unmarked";"Other nonfiction";"Linguistics";"Narrator";"BODY OF TEXT";"Local reference";"Shakespeare Studies / Scholarly database";"@010152-2:204./@006323
Baldwin, Thomas Whitfield. William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944. ";"";"";"   Hohl Trillini Regula"
" But that the dread of something after death,";"provisional";"Syrus Publilius";"Sententiae";"Publilius Syrus.  ""Sententiae."" Aetna, Calpurnius Siculus, Publilius Syrus, Laus Pisonis, Grattius. Minor Latin Poets, Volume I: Publilius Syrus. Elegies on Maecenas. Grattius. Calpurnius Siculus. Laus Pisonis. Einsiedeln Eclogues. Aetna. Trans. J. Wight Duff and Arnold M. Duff. Loeb Classical Library 284. Cambridge (Mass.): Harvard University Press, 1934. 14-114.  100.";"1000";"1000";"1001";"1001";"Latin";"<span class=""quote"">Semper plus metuit animus ignotum malum.</span>";"* Translation (p. 101 of the quoted edition): The mind always fears the unknown evil more.";"";"@005481 Sententiae (Publilius Syrus)";"";"SuId#004138 unknown things are scary";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ_GENRE";"Shakespeare Studies";"@010050/@010076
Smith, Charles G. Shakespeare's Proverb Lore: His Use of the Sententiae of Leonard Culman and Publilius Syrus. Cambridge (Mass.): Harvard University Press, 1963.";"";"";"   Hohl Trillini Regula"
" 'The rugged Pyrrhus, like the Hyrcanian beast,'--";"provisional";"Publius Vergilius Maro";"Aeneid";"Vol. 1, 446; book 4, lines 362-367.";"1000";"1000";"";"";"Latin";"Talia dicentem iamdudum aversa tuetur, <br>
huc illuc volvens oculos, totumque pererrat <br>
luminibus tacitis et sic accensa profatur: <br>
""nec tibi <span class=""quote"">diva parens, </span>generis nec Dardanus auctor, <br>perfide, sed duris genuit te cautibus <span class=""quote"">horrens Caucasus</span>, <br>
<span class=""quote"">Hyrcanaeque </span>admorunt <span class=""quote"">ubera </span>tigres.</span> [...].""";"* Translation (p. 447 of the quoted edition): As thus he spoke, all the while she gazes on him askance, turning her eyes to and fro, and with silent glances scans the whole man; then thus, inflamed, cries out: “False one, no goddess was your mother, nor was Dardanus founder of your line, but rugged Caucasus on his flinty rocks begot you, and Hyrcanian tigresses suckled you.<br><br>This passage represents several elements of the ""Tiger Cluster"", a combination of images which recurs in Shakespeare's plays and may be derived from his reading of Virgil's <i>Aeneid</i> (cf. Barbara Sträuli.  ""Word and Image Clusters in Shakespeare."" Swiss Papers in English Language and Literature (SPELL) 3 The Structure of Texts (1987): 133-157, esp. 145. https://www.e-periodica.ch/cntmng?pid=spe-001:1987:3::281).";"";"@005482 Aeneid";"";"WoCl_NatAni#004080 Tiger Cluster: ravenous Hyrcanian beast / WoCl_NatLan#004084 Tiger Cluster: marble heart / WoCl#004085 Tiger Cluster: queen mother / WoCl#004096 Tiger Cluster: milk or suckling";"Work unmarked";"Author unmarked";"Epic and verse narrative";"";"Dialogue";"BODY OF TEXT";"Local reference";"Shakespeare Studies / morethanonelexia";"@010070-147./@006174-428./@006070
Sträuli, Barbara. ""Word and Image Clusters in Shakespeare."" Swiss Papers in English Language and Literature (SPELL) 3 The Structure of Texts (1987): 133–157.<br>
von Schaubert.";"";"";"   Hohl Trillini Regula"
" The courtier's, soldier's, scholar's, eye, tongue, sword;";"provisional";"Marcus Fabius Quintilianus";"The Orator's Education";"Quintilianus, Marcus Fabius.  The Orator's Education. Ed. and trans. Donald A. Russell. Loeb Classical Library 125-128 and 494. Cambridge (Mass.): Harvard University Press, 2002.  Vol. 125, 186; book 4, section 1.";"1000";"1000";"";"";"Latin";"<span class=""quote"">Multum agit sexus aetas condicio, ut in feminis senibus pupillis, liberos parentis coniuges adlegantibus:</span> nam sola rectum quoque iudicem inclinat miseratio. ";"* Translation (p. 126 of the quoted edition): Sex, age, and status are also important, for example with women, old men, wards, or those who introduce children, parents, or wives to help their case [...].The possible echo in this <i>Hamlet</i> passage consists in the ""incongruent"" order of the second group, which should logically run ""tongue, sword, eye"".<br><br>""Shakspere has rather frequently ued this placement of words,whether he learned the trick from Quintilian or not."" Thomas Whitfield Baldwin. William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944. Vol.2, 201.";"";"@005210 The Orator's Education";"";"WoSn#004154 courtier soldier scholar";"Work unmarked";"Author unmarked";"Other nonfiction";"Linguistics";"";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010152-2:201.
Baldwin, Thomas Whitfield. William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944. ";"";"";"   Hohl Trillini Regula"
" Or to take arms against a sea of troubles,";"provisional";"_ Euripides";"Heracles";"Euripides.  ""Heracles."" <i>Suppliant Women. Electra. Heracles. </i>Ed. and trans. David Kovacs. Loeb Classical Library 9. Cambridge (MA): Harvard University Press, 1998.  414.";"1000";"1000";"";"";"Classical Greek";"[Chorus leader:] ὦ Ζεῦ, τί παῖδ᾿ ἤχθηρας ὧδ᾿ ὑπερκότως <br>
τὸν σόν, <span class=""quote"">κακῶν δὲ πέλαγος </span>ἐς τόδ᾿ ἤγαγες;";"* Translation (p. 415 of the quoted edition): Zeus, why do you so hate your own son? Why have you brought him into this sea of woes?";"";"@005464 Heracles (Erp)";"";"WoPh#030067 sea of troubles";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Literary Studies";"Lowell, James Russell. Among My Books: Six Essays. London: Macmillan, 1870.";"";"";"   Hohl Trillini Regula"
" O my prophetic soul! My uncle!";"provisional";"_ Euripides";"Andromache";"Euripides.  ""Andromache."" <i>Children of Heracles. Hippolytus. Andromache. Hecuba. </i>Ed. and trans. David Kovacs. Loeb Classical Library 484. Cambridge (MA): Harvard University Press, 1995. 267-292.  370.";"1000";"1000";"";"";"Classical Greek";"[Peleus:]  αἰαῖ· <span class=""quote"">πρόμαντις θυμὸς </span>ὥς τι προσδοκᾷ.";"* Translation (p. 371 in the quoted edition:): Oh no! My prophetic heart foretells disaster!";"";"@005298 Andromache (Erp)";"";"WoTo#030015 prophetic soul";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Literary Studies";"@006217
Lowell, James Russell. Among My Books: Six Essays. London: Macmillan, 1870.";"";"";"   Hohl Trillini Regula"
" [Reads] 'Horatio, when thou shalt have overlooked";"unedited";"Publius Ovidius Naso";"Tristia";"Ovidius Naso, Publius.  ""Tristia."" <i>Tristia. Ex Ponto. </i>Trans. A. L. Wheeler. Loeb Classical Library 151. Cambridge (MA): Harvard University Press, 1924.  42; book 1, poem 8, lines 37-44.";"1000";"1000";"";"";"Latin";"non ego te genitum placida reor urbe Quirini, <br>
urbe, meo quae iam non adeunda pede est, <br>
sed <span class=""quote"">scopulis, </span>Ponti quos haec habet ora sinistri,<br>
inque feris Scythiae Sarmaticisque iugis: <br>
et tua sunt silicis circum praecordia venae, <br>
et <span class=""quote"">rigidum ferri semina pectus </span>habet, <br>
quaeque tibi quondam tenero ducenda <br>
palato plena <span class=""quote"">dedit nutrix ubera</span>, <span class=""quote"">tigris erat </span>[...].";"* Translation (p. 43 of the quoted edition): You were not born, I think, in Quirinus’ peaceful city, the city that my feet must enter nevermore, but of the crags which stand upon this coast of the ill-omened Pontus, or in the cruel mountains of Scythia and Sarmatia. Your heart also is girt with veins of flint, and seeds of iron are implanted in your unyielding breast. She who once nursed you, offering full udders to be drained by your tender throat, was a tigress.<br><br>This passage represents several elements of the ""Tiger Cluster"", a combination of images which recurs in Shakespeare's plays and may be derived from his reading of Virgil's <i>Aeneid</i> (cf. Barbara Sträuli.  ""Word and Image Clusters in Shakespeare."" Swiss Papers in English Language and Literature (SPELL) 3 The Structure of Texts (1987): 133-157, esp. 145. https://www.e-periodica.ch/cntmng?pid=spe-001:1987:3::281).";"";"@005380 Tristia";"";"WoCl_NatAni#004080 Tiger Cluster: ravenous Hyrcanian beast / WoCl_NatLan#004084 Tiger Cluster: marble heart / WoCl#004096 Tiger Cluster: milk or suckling";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"First-person narrator";"BODY OF TEXT";"";"Shakespeare Studies / morethanonelexia";"@006070";"";"";"   Hohl Trillini Regula"
" For thou dost know, O Damon dear,";"provisional";"Valerius Maximus";"Factorum ac dictorum libri (Memorable Doings and Sayings)";"Maximus, Valerius.  <i>Memorable Doings and Sayings, Volume I: Books 1-5. </i>Ed. and trans. D. R. Shackleton Bailey. Loeb Classical Library 492. Cambridge (MA): Harvard University Press, 2000.  422.";"1000";"1000";"";"";"Latin";"<span class=""quote"">Damon et Phintias,</span> [...] <span class=""quote"">Pythagoricae </span>prudentiae sacris initiati, tam <span class=""quote"">fidelem inter se amicitiam iunxerunt </span>[...].";"* Translation (p. 423 of the quoted edition): Damon and Phinthias, initiates in the rites of Pythagorean wisdom, had linked each other in faithful friendship.";"";"@005348 Memorable Doings and Sayings";"";"NaCa#032236 Damon and Pythias / NaHu#007061 Pythagoras";"Work by character";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ_GENRE";"Shakespeare Studies / morethanonelexia";"@010072
Theobald, W. M. The Classical Element in the Shakespeare Plays. London: Robert Banks, 1909. ";"";"";"   Hohl Trillini Regula"
" [Reads] 'Horatio, when thou shalt have overlooked";"unedited";"Publius Ovidius Naso";"Art of Love";"Ovidius Naso, Publius.  ""Art of Love."" Art of Love. Cosmetics. Remedies for Love. Ibis. Walnut-tree. Sea Fishing. Consolation. Trans. J. H. Mozley. Loeb Classical Library 232. Cambridge (Mass.): Harvard University Press, 1929. 11-176.  56; lines 633-634.";"1000";"1000";"";"";"Latin";"<span class=""quote"">Iuppiter ex alto periuria ridet amantum, </span><br>Et iubet <span class=""quote"">Aeolios </span>inrita ferre notos.</span>";"* Translation (p. 57 of the quoted edition):  Jupiter from on high smiles at the perjuries of lovers, and bids the winds of Aeolus carry them unfulfilled away. ";"";"@005209 Art of Love";"";"NaMa#031058 Jove laughs at lovers' perjuries / NaCa#004485 Aeolus";"Work by character";"Author unmarked";"Epic and verse narrative";"";"Narrator";"BODY OF TEXT";"";"Shakespeare Studies / morethanonelexia";"@010000-1:189.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 189.";"";"";"Reitzer Elliot"
" [Reads] 'Horatio, when thou shalt have overlooked";"unedited";"Publius Vergilius Maro";"Aeneid";"Vol. 1; 290; book 1, lines 402-406.";"1000";"1000";"";"";"Latin";"Dixit et avertens rosea cervice refulsit, <br>
ambrosiaeque comae divinum vertice odorem spiravere; <br>
pedes vestis defluxit ad imos,<br> 
et <span class=""quote"">vera incessu patuit dea. </span>ille ubi matrem <br>
agnovit, tali fugientem est voce secutus [...].";"* Translation (p. 291 of the quoted edition): he spoke, and as she turned away, her roseate neck flashed bright. From her head her ambrosial tresses breathed celestial fragrance; down to her feet fell her raiment, and in her step she was revealed a very goddess. He knew her for his mother, and as she fled pursued her with these words [...].";"";"@005482 Aeneid";"";"WoPh#006110 I know her by her gait";"Work unmarked";"Author unmarked";"Epic and verse narrative";"";"Dialogue";"BODY OF TEXT";"";"";"@005726";"";"";"Putzi Karin"
" [Reads] 'Horatio, when thou shalt have overlooked";"unedited";"Lucius Annaeus Seneca";"Oedipus";"Seneca, Lucius Annaeus.  ""Oedipus."" Tragedies, Volume II: Oedipus. Agamemnon. Thyestes. Hercules on Oeta. Octavia. Ed. and trans. John G. Fitch. Loeb Classical Library 78. Cambridge (MA): Harvard University Press, 2018. 18-115.  104.";"1000";"1000";"";"";"Latin";"[Chorus:] <span class=""quote"">Fatis agimur: cedite fatis.</span>";"* Translation (p. 105 of the quoted editions): We are driven by fate, and must yield to fate. ";"";"@005552 Oedipus (Snc)";"";"SuId#006958 pointless to resist fate";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"";"@006212-Volume 5 ""The Drama to 1642, Part One""; IV. Early English Tragedy; § 19. The relations between Locrine and Selimus, note 27.";"";"";"   Hohl Trillini Regula"
" Take you me for a sponge, my lord?";"provisional";"Gaius Suetonius Tranquillus";"De Vita Caesarum (Lives of the Caesars)";"Suetonius Tranquillus, Gaius.  <i>Lives of the Caesars, Volume II: Claudius. Nero. Galba, Otho, and Vitellius. Vespasian. Titus, Domitian. Lives of Illustrious Men: Grammarians and Rhetoricians. Poets (Terence. Virgil. Horace. Tibullus. Persius. Lucan). Lives of Pliny the Elder and Passienus Crispus. </i>Trans. J. C. Rolfe. Loeb Classical Library 38. Cambridge (MA): Harvard University Press, 1914.  294; section ""The Life of Vespasian"".  ";"1000";"1000";"";"";"Latin";"Ne candidatis quidem honores reisve tam innoxiis quam nocentibus absolutiones venditare cunctatus est. Creditur etiam procuratorum rapacissimum quemque ad ampliora officia ex industria solitus promovere, quo locupletiores mox condemnaret; <span class=""quote"">quibus quidem volgo pro spongiis dicebatur uti, quod quasi et siccos madefaceret et exprimeret umentis.</span>";"* Translation (p. 295 of the quoted edition): He made no bones of selling offices to candidates and acquittals to men under prosecution, whether innocent or guilty. He is even believed to have had the habit of designedly advancing the most rapacious of his procurators to higher posts, that they might be the richer when he later condemned them; in fact, it was common talk that he used these men as <span class=""quote"">sponges, because he, so to speak, soaked them when they were dry and squeezed them when they were wet.</span>";"";"@005223 Lives of the Caesars";"";"SuId#032121 sycophant as sponge";"Work unmarked";"Author unmarked";"Other nonfiction";"History, (auto-)biography";"";"BODY OF TEXT";"Local reference";"Shakespeare Studies / Annotated Shakespeare edition";"@010082/@010072
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.<br>
Theobald, W. M. The Classical Element in the Shakespeare Plays. London: Robert Banks, 1909. ";"";"";"   Hohl Trillini Regula"
" The undiscover'd country from whose bourn";"provisional";"Gaius Valerius  Catullus";"Mourning Lesbia's Sparrow";"Catullus, Gaius Valerius.  Pervigilium Veneris. Trans. F. W. Cornish, J. P. Postgate and J. W. Mackail. Loeb Classical Library 6. Cambridge (MA): Harvard University Press, 1913.  4; poem ""Mourning Lesbia's Sparrow"". ";"1000";"1000";"";"";"Latin";"nam mellitus erat suamque norat <br>
ipsam tam bene quam puella matrem; <br>
nec sese a gremio illius movebat, <br>
sed circumsiliens modo huc modo illuc <br>
ad solam dominam usque pipiabat. <br>
qui nunc it <span class=""quote"">per iter tenebricosum <br>
illuc, unde negant redire quemquam.</span> ";"* Translation (p. 14 of the quoted edition): for honey-sweet he was, and knew his mistress as well as a girl knows her own mother. Nor would he stir from her lap, but hopping now here, now there, would still chirp to his mistress alone. Now he goes along the dark road, thither whence they say no one returns. ";"";"@005302 Poems (Catullus)";"";"SuId_NatLan_AbsDea#030087 undiscovered country";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"Narrator";"BODY OF TEXT";"Local reference / MQ_VERBAL_Say / MQ_VERBAL_Generalization";"Reading";"";"";"";"   Hohl Trillini Regula"
" Thou know'st 'tis common; all that lives must die,";"provisional";"Marcus Tullius Cicero";"Tusculan Disputations";"Cicero, Marcus Tullius.  <i>Tusculan Disputations. </i>Trans. J. E. King. Loeb Classical Library 141. Cambridge (MA): Harvard University Press, 1927.  12; book 1, section 5.";"1000";"1000";"";"";"Latin";"Nam si solos eos diceres miseros, quibus moriendum esset, neminem tu quidem eorum, qui viverent, exciperes - <span class=""quote"">moriendum est enim omnibus </span>-, esset tamen miseriae finis in morte; quoniam autem etiam mortui miseri sunt, in miseriam nascimur sempiternam.";"* Translation (p. 13 of the quoted edition): For if your meaning were that only those who had to die were wretched, you would make an exception of no living person - for all have to die - still there would have been an end of wretchedness in death; seeing however that the dead too are wretched we are born to eternal wretchedness";"";"@005292 Tusculan Disputations";"";"SuId#030149 all that lives must die";"Work unmarked";"Author unmarked";"Other nonfiction";"Philosophy, religion";"";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010043
Vickers, Brian. ""Hamlet and Cicero."" Unpublished manuscript article. ";"";"";"   Hohl Trillini Regula"
" Thou know'st 'tis common; all that lives must die,";"provisional";"Lucius Annaeus Seneca";"Epistles";"Vol. 2, 174; ""Epistula 77"". ";"1000";"1000";"";"";"Latin";"Saepe debemus mori nec volumus, morimur nec volumus. <span class=""quote"">Nemo tam imperitus est, ut nesciat quandoque moriendum; </span>tamen cum prope accessit, tergiversatur, tremit, plorat. ";"* Translation (p. 175 of the quoted edition): There are times when we ought to die and are unwilling; sometimes we die and are unwilling. No one is so ignorant as not to know that we must at some time die; nevertheless, when one draws near death, one turns to flight, trembles, and laments.";"";"@005304 Epistles (Snc)";"";"SuId#030149 all that lives must die";"Work unmarked";"Author unmarked";"Letter";"Philosophy, religion";"";"BODY OF TEXT";"MQ_VERBAL_Generalization";"Reading";"";"";"";"   Hohl Trillini Regula"
" [Reads] 'Horatio, when thou shalt have overlooked";"provisional";"Lucius Annaeus Seneca";"Epistles";"Seneca, Lucius Annaeus.  Epistles. Trans. Richard M. Gummere. Loeb Classical Library 76. Cambridge (MA): Harvard University Press, 1920. Vol. 2, 54; ""Epistula 69"", section 6.";"1000";"1000";"";"";"Latin";"Nemo moritur nisi sua morte. Illud praeterea tecum licet cogites: nemo nisi suo die moritur. <span class=""quote"">Nihil perdis ex tuo tempore; nam quod relinquis, alienum est. </span>Vale.";"* Translation (p. 55 of the quoted edition): What is more, you may reflect on this thought: No one dies except on his own day. You are throwing away none of your own time; for what you leave behind does not belong to you. Farewell.";"";"@005304 Epistles (Snc)";"";"SuId#004277 cannot take things after death";"Work unmarked";"Author unmarked";"Letter";"Philosophy, religion";"";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010043";"";"";"   Hohl Trillini Regula"
" When he himself might his quietus make";"provisional";"Lucius Annaeus Seneca";"Epistles";"Seneca, Lucius Annaeus.  Epistles. Trans. Richard M. Gummere. Loeb Classical Library 76. Cambridge (MA): Harvard University Press, 1920. Vol. 2, 64; ""Epistula 70"".";"1000";"1000";"";"";"Latin";"Ad extenuandum corpus vena percutitur. Non opus est vasto vulnere dividere praecordia; <span class=""quote"">scalpello aperitur ad illam magnam libertatem via </span>et puncto securitas constat.";"* Translation (p. 65 of quoted edition): You have had veins cut for the purpose of reducing your weight. If you would pierce your heart, a gaping wound is not necessary; a lancet will open the way to that great freedom, and tranquillity can be purchased at the cost of a pin-prick.";"";"@005304 Epistles (Snc)";"";"SuId#004141 knife suicide brings freedom";"Work unmarked";"Author unmarked";"Letter";"Philosophy, religion";"";"BODY OF TEXT";"Local reference";"Shakespeare Studies";"@010043/@020005";"";"";"   Hohl Trillini Regula"
" [Reads] 'Horatio, when thou shalt have overlooked";"unedited";"Marcus Tullius Cicero";"De finibus bonorum et malorum (On Ends)";"Cicero, Marcus Tullius.  On Ends. Trans. H. Rackham. Loeb Classical Library 40. Cambridge (MA): Harvard University Press, 1914.  166 and 168.";"1000";"1000";"";"";"Latin";"Mihi quidem eae verae videntur opiniones quae honestae, quae laudabiles, quae gloriosae, quae in senatu, quae apud populum quae in omni coetu concilioque profitendae sint, <span class=""quote"">ne id non pudeat sentire quod pudeat dicere.</span>";"* Translation (p. 167 and 169 of the quoted edition): In my view those opinions are true which are honourable, praiseworthy and noble - which can be openly avowed in the senate and the popular assembly, and in every company and gathering, so that one need not be ashamed to say what one is not ashamed to think.";"";"@005555 On Ends";"";"WoPh#032317 not ashamed to speak thoughts";"Work unmarked";"Author unmarked";"Essay";"";"";"BODY OF TEXT";"";"";"@005134-2:318.";"";"";"   Hohl Trillini Regula"
" Or to take arms against a sea of troubles,";"provisional";"_ Aristotle";"Eudemian Ethics";"Aristotle.  ""Eudemian Ethics."" <i>Athenian Constitution. Eudemian Ethics. Virtues and Vices. </i>Trans. H. Rackham. Loeb Classical Library 285. Cambridge (MA): Harvard University Press, 1935. 198-483.  318 and 320; book 3, part 1, section 1229b.";"1000";"1000";"";"";"Classical Greek";"διόπερ οὔτ᾿ εἴ τις ὑπομένει τὰ φοβερὰ δι᾿ ἄγνοιαν, ἀνδρεῖος,  οἷον εἴ τις τοὺς κεραυνοὺς ὑπομένοι1 φερομένους διὰ μανίαν, οὔτ᾿ εἰ γινώσκων ὅσος ὁ κίνδυνος, διὰ θυμόν, οἷον οἱ Κελτοὶ <span class=""quote"">πρὸς τὰ κύματα ὅπλα ἀπαντῶσι λαβόντες· </span>καὶ ὅλως ἡ βαρβαρικὴ ἀνδρεία μετὰ θυμοῦ ἐστίν.";"* Translation (p. 319 and 321 of the quoted edition): Hence a man is not brave if he endures formidable things through ignorance (for instance, if owing to madness he were to endure a flight of thunderbolts), nor if he does so owing to passion when knowing the greatness of the danger, as the Celts <span class=""quote"">""take arms and march against the waves""; </span>and in general, the courage of barbarians has an element of passion. ";"";"@005463 Eudemian Ethics";"";"SuId#004109 take arms against the sea";"Work unmarked";"Author unmarked";"Other nonfiction";"Philosophy, religion";"";"BODY OF TEXT";"Local reference / MQ_ANOMALY_Poetryswitch";"Shakespeare Studies";"@010043/@006477-321.";"";"";"   Hohl Trillini Regula"
