"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" let to know it is.";"unedited";"Thomas Dekker";"Satiromastix";"Dekker, Thomas.  ""Satiromastix."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 1, 308-385.";"";"";"";"";"English";"<span class=""quote"">Horace</span>";"";"";"@001304_A01_D02 Satiromastix, or the Untrussing...";"";"NaHu#007017 Quintus Flaccus Horatius / NaHu_NewWot#007019 Ben Jonson / NaEp_NewPer_NewWot#032483 Horace = Ben Jonson";"";"Author epithet";"";"";"";"CHARACTERNAME";"";"";"@006444-xii./@006444-xii.";"";"";"Heeg Stefanie"
" let to know it is.";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"";"";"";"";"";"English";"<span class=""quote"">Crispinus</span>";"";"";"@001304_A01_D02 Satiromastix, or the Untrussing...";"";"NaHu_NewWot#007020 John Marston / NaEp_NewPer_NewWot#004998 Crispinus = John Marston";"";"Author epithet";"";"";"";"CHARACTERNAME";"";"";"@006444-xii.";"";"";"Heeg Stefanie"
" let to know it is.";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"";"";"";"";"";"English";"<span class=""quote"">Demetrius Fannius</span>";"";"";"@001304_A01_D02 Satiromastix, or the Untrussing...";"";"NaHu_NewWot#007022 Thomas Dekker / NaEp_NewPer_NewWot#032484 Demetrius Fannius = Thomas Dekker";"";"Author epithet";"";"";"";"CHARACTERNAME";"";"";"@006444-xii.";"";"";"Heeg Stefanie"
" let to know it is.";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"379-80; act 5, scene 2, lines 198-224 [normalized spelling].";"";"";"";"";"English";"[Horace:] [...] I did it but to-<br>
[Tucca:] But to bite every Motley-head vice by'th nose, you did it Ningle to play the Bug-bear Satire, and make a Camp royal of fashion-mongers quake at <span class=""quote"">your paper Bullets; </span>you Nasty Tortoise, <span class=""quote"">you and your itchy Poetry break out like Christmas, but once a year, and then you keep a Revelling, and Arraigning, and a Scratching of men's faces</span>, as though you were<span class=""quote""> Tyber the long-tail'd Prince of Rats</span>, do you?<br>
[...]<br>
[Crispinus:] <span class=""quote"">Under control of my dread Sovereign, <br>
We are thy Judges; thou that didst Arraign, <br>
Art now prepar'd for condemnation; <br>
Should I but bid thy Muse stand to the Bar, <br>
Thyself against her wouldst give evidence: <br>
For flat rebellion 'gainst the Sacred laws, <br>
Of divine Poesy: herein most she mist, <br>
Thy pride and scorn made her turn Satirist, <br>
And not her love to virtue (as thou Preachest) <br>
Or should we minister strong pills to thee: <br>
What lumps of hard and indigested stuff, <br>
Of bitter Satirism, of Arrogance, <br>
Of Self-love, of Detraction, of a black <br>
And stinging Insolence should we fetch up? <br>
But none of these, we give thee what's more fit, <br>
With stinging nettles Crown his stinging wit.</span>";"";"";"@001304_A01_D02 Satiromastix, or the Untrussing...";"";"NaCa_NatAni#030712 Tybalt or Tybert the cat / NaHu_NewWot#007019 Ben Jonson / NaHu_NewWot#007020 John Marston / NaEp_NewPer_NewWot#004998 Crispinus = John Marston / NaEp_NewPer_NewWot#032483 Horace = Ben Jonson / NewPer_CulThea_NewWot#032498 Ben Jonson being a slow writer / WoPh#006891 paper bullets (of the brain)";"Work unmarked";"Author epithet";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444/@006342-24.";"[Horace:] [...] I did it but to-<br>
[Tucca:]
<span class=""quote"">But to bite euery Motley-head vice by'th nose, you did it Ningle to play the Bug-beare Satyre, & make a Campe royall of fashion-mongers quake at your paper Bullets; you Nastie Tortois, you and your Itchy Poetry breake out like Christmas, but once a yeare, and then you keepe a Reuelling, & Araigning, & a Scratching of mens faces, as tho you were Tyber the long-tail'd Prince of Rattes, doe you?</span><br>
[...]<br>

[Crispinus:]

<span class=""quote"">Vnder controule of my dread Soueraigne, <br>
We are thy Iudges; thou that didst Arraigne, <br>
Art now prepar'd for condemnation; <br>
Should I but bid thy Muse stand to the Barre, <br>
Thy selfe against her wouldst giue euidence: <br>
For flat rebellion gainst the Sacred lawes, <br>
Of diuine Poesie: heerein most she mist, <br>
Thy pride and scorne made her turne Saterist, <br>
And not her loue to vertue (as thou Preachest) <br>
Or should we minister strong pilles to thee: <br>
What lumpes of hard and indigested stuffe, <br>
Of bitter Satirisme, of Arrogance, <br>
Of Selfe-loue, of Detraction, of a blacke <br>
And stinging Insolence should we fetch vp? <br>
But none of these, we giue thee what's more fit, <br>
With stinging nettles Crowne his stinging wit.</span>";"379-80; act 5, scene 2, lines 198-224.";"Heeg Stefanie"
" let to know it is.";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"309; To the World [normalized spelling].";"";"";"";"";"English";"[...] I care not much if I make description (before thy universality) of<span class=""quote""> that terrible <i>Poetomachia</i>, lately commenc'd between <i>Horace the second</i>, and a band of lean-witted <i>Poetasters</i></span>. They have been at high words, and so high, that the ground could not serve them, but (for want of Chopins) have <span class=""quote"">stalk't upon Stages</span>. [...]<i> Horace</i> would not have left <i>Horace</i> out of<span class=""quote""> <i>Every man in's Humour</i></span>. His fortunes? Why does not he tax that only in others? Read his <span class=""quote""><i>Arraignment</i></span> and see.<br>
[...] for I dedicate my book not to thy <i>Greatness</i>, but to the <i>Greatness</i> of thy scorn: Defying which, let that mad Dog <span class=""quote""><i>Detraction</i> </span>bite till his teeth be worn to the stumps.<span class=""quote""> <i>Envy</i> feed thy Snakes so fat with poison till they burst. World, let all thy Adders shoot out their Hydra-headed-forked Stings</span> [...]";"";"";"@001304_A01_D02 Satiromastix, or the Untrussing...";"";"NaHu_NewWot#007019 Ben Jonson / SuId_NatAni_NewWot#032408 snakes attacking / NaBo@001296 Poetaster, or The Arraignment / NaBo@001143 Every Man In His Humour / NaCa_NewWot#032480 Envy / SuId_NewWot#032481 Detraction speech (War of the Theatres) / NaEp_NewPer_NewWot#032483 Horace = Ben Jonson";"Work title";"Author epithet";"";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"";"@006444-81.";"[...]<span class=""quote""> I care not much if I make description (before thy Vniuversality) of that terrible <i>Poetomachia</i>, lately commenc'd betweene <i>Horace the second</i>, and a band of leane-witted <i>Poetasters</i>. They haue bin at high wordes, and so high, that the ground could not serue them, but (for want of Chopins) have stalk't vpon Stages. [...]<i> Horace</i> would not haue left <i>Horace</i> out of <i>Every man in's Humovr</i>. His fortunes? Why does not he taxe that onely in others? Read his <i>Arraignment</i> and see.</span><br>
[...] for I dedicate my booke not to thy <i>Greatnes</i>, but to the <i>Greatnes</i> of thy scorne: Defying which, let that mad Dog <span class=""quote""><i>Detraction</i> </span>bite till his teeth bee worne to the stumps.<span class=""quote""> <i>Enuy</i> feede thy Snakes so fat with poyson till they burst. World, let all thy Adders shoote out their Hidra-headed-forked Stinges</span> [...]";"309; To the World.";"Heeg Stefanie"
" O shame! where is thy blush? Rebellious hell,";"provisional";"Lording Barry";"Ram Alley";"Barry, Lording.  Ram-Alley: Or Merrie-Trickes. A Comedy Divers times here-to-fore acted. By the Children of the Kings Reuels. Written by Lo: Barrey. London: G. Eld for Robert Wilson, 1611.  I1 verso; act 5, scene 1, lines 315-340 [normalized spelling].";"";"";"";"";"English";"[Butcher:] [...] shame to thy sex,<br>
Perfidious periur'd woman, <span class=""quote"">where's thy shame?</span><br>
How can thy modesty forbeare to blush,<br>
And knowst I know thee an adultresse?";"";"";"@001572_A08_D11 Ram Alley";"";"WoSn#030222 o x where is thy y";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Reading";"";"[Boutcher:] [...] shame to thy sexe,<br>
Perfidious periur'd woman, <span class=""quote"">wher's thy shame?</span><br>
How can thy modesty forbeare to<span class=""quote""> blush,</span><br>
And knowst I know thee an adultresse?";"Barry, Lording.  Ram-Alley: Or Merrie-Trickes. A Comedy Divers times here-to-fore acted. By the Children of the Kings Reuels. Written by Lo: Barrey. London: G. Eld for Robert Wilson, 1611.  I1 verso; act 5, scene 1, lines 315-340.";"  Hohl Regula"
" let to know it is.";"unedited";"Ben Jonson";"Cynthia's Revels";"210; Act 3, scene 3, lines 1-30 [normalized spelling].";"";"";"";"";"English";"[Crites:] Do, good <span class=""quote""><i>detraction</i></span>, do, and I the while <br>
Shall shake thy spight off with a careless smile. <br>
Poor piteous gallants! What lean idle sleights <br>
Their thoughts suggest to flatter their starv'd hopes? <br>
As if I knew not how to entertain <br>
These straw-devices: but, of force, must yield <br>
To the weak stroke of their calumnious tongues. <br>
<span class=""quote"">What should I care what every dor doth buzz <br>
In credulous ears? it is a crown to me, <br>
That the best judgements can report me wrong'd;</span> <br>
Them liars; and their slanders impudent. <br>
Perhaps (upon the rumour of their speeches) <br>
Some grieved friend will whisper to me, Crites, <br>
<span class=""quote"">Men speak ill of thee; so they be ill men, <br>
If they spoke worse, 'twere better: for of such <br>
To be disprais'd, is the most perfect praise. </span><br>
[...]<br>
T'is Hedon, and Anaides: alas, then, <br>
I think but what they are, and am not stir'd. <br>
<span class=""quote"">The one, a light voluptuous reveller, <br>
The other a strange arrogating puff, <br>
Both impudent, and ignorant enough;</span> <br>
That talk (as they are wont) not as I merit: <br>
Traduce by custom, as most dogs do bark, <br>
Do nothing out of judgement, but disease, <br>
Speak ill, because they never could speak well. ";"";"";"@001269_A00_D01 Cynthia's Revels";"";"SuId_NewWot#032481 Detraction speech (War of the Theatres) / WoPa_NewPer_NewWot#032486 Should I care what every Dor... / WoPa_NewPer_NewWot#032487 The one, a light voluptuous reveller... / WoTo_NewWot#032515 impudence + arrogance";"";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"MQ_TYPOGRAPHY_Italics";"";"@006444-82.";"[Crites:] Doe, good <span class=""quote""><i>detraction</i></span>, doe, and I the while <br>
Shall shake thy spight off with a carelesse smile. <br>
Poore pittious gallants! What leane idle sleights <br>
Their thoughts suggest to flatter their staru'd hopes? <br>
As if I knew not how to entertaine <br>
These straw-deuices: <span class=""quote"">but, of force, must yeeld <br>
To the weake stroke of their calumnious tongues. <br>
What should I care what euery dor doth buzze <br>
In credulous eares? it is a crowne to me, <br>
That the best iudgements can report me wrong'd; <br>
Them lyars; and their slanders impudent. </span><br>
Perhaps (vpon the rumour of their speeches) <br>
Some grieued friend will whisper to me, Crites, <br>
<span class=""quote"">Men speake ill of thee; so they be ill men, <br>
If they spake worse, 'twere better: for of such <br>
To be disprais'd, is the most perfect praise. </span><br>
[...]<br>
T'is Hedon, and Anaides: alasse, then, <br>
I thinke but what they are, and am not stirr'd. <br>
<span class=""quote"">The one, a light voluptuous reueller, <br>
The other a strange arrogating puffe, <br>
Both impudent, and ignorant inough;</span> <br>
That talke (as they are wont) not as I merit: <br>
Traduce by custome, as most dogges doe barke, <br>
Doe nothing out of judgement, but disease, <br>
Speake ill, because they neuer could speake well. ";"210; Act 3, scene 3, lines 1-30.";"Heeg Stefanie"
" let to know it is.";"unedited";"William Shakespeare";"The Taming of the Shrew";"Act 4, scene 1, lines 190–208.";"";"";"";"";"English";"[Petruchio:] [...] This is a way to <span class=""quote"">kill a wife with kindness.</span>";"";"";"@000916_A92_D23 The Taming of the Shrew";"";"WoTo#006380 kill with kindness";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"Reading";"";"";"";"  Hohl Regula"
" let to know it is.";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"316-17; act 3, scene 2, lines 1-22 [normalized spelling].";"";"";"";"";"English";"(Horace sitting in a study behind a Curtain, a candle by him burning, books lying confusedly: to himself.)<br>
[Horace:]
To thee whose fore-head swells with Roses, <br>
Whose most haunted bower <br>
Gives life & sent to every flower, <br>
Whose most adored name encloses, <br>
Things abstruse, deep and divine, <br>
Whose yellow tresses shine, <br>
Bright as Eoan fire. <br>
O me thy Priest inspire. <br>
For I to thee and thine immortal name, <br>
<span class=""quote"">In-in-in golden tunes, <br>
For I to thee and thine immortal name- <br>
In-sacred raptures flowing, flowing, swimming, swimming: <br>
In sacred raptures swimming, <br>
Immortal name, game, dame, tame, lame, lame, lame, <br>
Pux, hath, shame, proclaim, oh-</span> <br>
In Sacred raptures flowing, will proclaim, not- <br>
O me thy Priest inspire! <br>
For I to thee and thine immortal name, <br>
In flowing numbers filled with spright and flame, <br>
Good, good, in flowing numbers filled with spright & flame.<br>
(Enter Asinius Bubo)<br>
[Asinius:] <span class=""quote"">Horace, Horace, my sweet ningle, is always in labour when I come, the nine Muses be his midwives I pray.</span>";"";"";"@001304_A01_D02 Satiromastix, or the Untrussing...";"";"NaHu_NewWot#007019 Ben Jonson / SuMe_NewWot#032482 Horace composing / NaEp_NewPer_NewWot#032483 Horace = Ben Jonson";"Work by character";"Author by context";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-84.";"(Horrace sitting in a study behinde a Curtaine, a candle by him burning, bookes lying confusedly: to himselfe.)<br>
[Horace:]
To thee whose fore-head swels with Roses, <br>
Whose most haunted bower <br>
Giues life & sent to euery flower, <br>
Whose most adored name incloses, <br>
Things abstruse, deep and diuine, <br>
Whose yellow tresses shine, <br>
Bright as Eoan fire. <br>
O me thy Priest inspire. <br>
For I to thee and thine immortall name, <br>
<span class=""quote"">In-in-in golden tunes, <br>
For I to thee and thine immortall name- <br>
In-sacred raptures flowing, flowing, swimming, swimming: <br>
In sacred raptures swimming, <br>
Immortall name, game, dame, tame, lame, lame, lame, <br>
Pux, hath, shame, proclaime, oh-</span> <br>
In Sacred raptures flowing, will proclaime, not- <br>
O me thy Priest inspyre! <br>
For I to thee and thine immortall name, <br>
In flowing numbers fild with spright and flame, <br>
Good, good, in flowing numbers fild with spright & flame.<br>
(Enter Asinius Bubo)<br>
[Asinius:] <span class=""quote"">Horace, Horace, my sweet ningle, is alwayes in labour when I come, the nine Muses be his midwiues I pray.</span>";"316-17; act 3, scene 2, lines 1-22.";"Heeg Stefanie"
" let to know it is.";"unedited";"Thomas Heywood";"A Woman Killed with Kindness";"Heywood, Thomas.  ""A Woman Killed with Kindness."" The Dramatic Works, Now First Collected with Illustrative Notes and A Memoir of the Author in Six Volumes. London: John Pearson, 1874. Vol. 1, 249-352.  ";"";"";"";"";"English";"<span class=""quote"">A Woman Killed with Kindness</span>";"";"";"@001393_A03_D07 A Woman Killed with Kindness";"";"WoTo#006380 kill with kindness";"Work unmarked";"Author unmarked";"";"";"";"TITLE";"";"Reading";"";"";"";"  Hohl Regula"
" let to know it is.";"unedited";"James Shirley";"The Lady of Pleasure";"Shirley, James.  ""The Lady of Pleasure."" The Dramatic Works and Poems of James Shirley. Now first collected, with notes by the late William Gifford, Esq., and additional notes [...] by Alexander Dyce. 6 vols. London: John Murray, 1833. Vol. 4, 1-100.  11; act 1, scene 1.";"";"";"";"";"English";"[Steward:] They are<br>
The gentleman with his own head of hair<br>
Whom you commended for his horsemanship<br>
In <span class=""quote"">Hyde Park, </span>and becoming the saddle<br>
The tother day.";"";"";"@002515_A35_D37 The Lady of Pleasure";"";"NaVn#008025 LONDON_Hyde Park";"Work by character";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006257-62.";"";"";"  Hohl Regula"
" let to know it is.";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"319; act 1, scene 2, lines 119-124. [normalized spelling]";"";"";"";"";"English";"[Asinius:]
If I have any judgement; a pox ont, here's worshipful 
lines indeed, here's stuff: but sirra Ningle,<span class=""quote""> of what fashion is this knight's wit</span>, of what block?<br>
[Horace:]
Why you see; well, well,<span class=""quote""> an ordinary Ingenuity, a good wit for a knight</span>, you know how, before God I am haunted with some the most pitiful dry gallants.";"";"";"@001304_A01_D02 Satiromastix, or the Untrussing...";"";"WoKw#032485 block + wit + fashion";"";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-87.";"[Asinius:]
If I haue any iudgement; a pox ont, heer's worshipfull 
lynes indeed, heer's stuffe: but sirra Ningle,<span class=""quote""> of what fashion is this knights wit</span>, of what blocke?<br>
[Horace:]
Why you see; wel, wel,<span class=""quote""> an ordinary Ingenuity, a good wit for a knight</span>, you know how, before God I am haunted with some the most pittyfull dry gallants.";"319; act 1, scene 2, lines 119-124.";"Heeg Stefanie"
" let to know it is.";"unedited";"Thomas Dekker";"Satiromastix, or the Untrussing of the Humorous";"320; act 1, scene 2, lines 153-160 [normalized spelling].";"";"";"";"";"English";"[Horace:]
That same <span class=""quote"">Crispinus is the silliest Dor, and Fannius the slightest <br>
cob-web-lawn piece of a Poet</span>, oh God!<br>
<span class=""quote"">Why should I care what every Dor doth buzz <br>
In credulous ears, it is a crown to me, <br>
That the best judgements can report me wrong'd.</span><br>
[Asinius:]
I am one of them that can report it.<br>

[Horace:]

I think but what they are, and am not mov'd. <br>

<span class=""quote"">The one a light voluptuous Reveller, <br>
The other, a strange arrogating puff, <br>
Both impudent, and arrogant enough.</span><br>
[Asinius:]
<span class=""quote"">S'lid do not Criticus' Revel in these lines, ha Ningle ha?<br></span>

[Horace:]

<span class=""quote"">Yes, they're mine own.</span>";"";"";"@001304_A01_D02 Satiromastix, or the Untrussing...";"";"NaHu_NewWot#007019 Ben Jonson / NaHu_NewWot#007022 Thomas Dekker / NaEp_NewPer_NewWot#032483 Horace = Ben Jonson / NaEp_NewPer_NewWot#032484 Demetrius Fannius = Thomas Dekker / WoPa_NewPer_NewWot#032486 Should I care what every Dor... / NaBo@001269 Cynthia's Revels / WoPa_NewPer_NewWot#032487 The one, a light voluptuous reveller... / NaEp_NewPer_NewWot#032488 Criticus = Ben Jonson / NewPer_CulThea_NewWot#032497 plagiarism / WoTo_NewWot#032515 impudence + arrogance";"Work title wrong";"Author wrong";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-88.";"[Horace:]
That same Crispinus is the silliest Dor, and Faninus the slightest <br>
cob-web-lawne peece of a Poet, oh God!<br>
<span class=""quote"">Why should I care what euery Dor doth buz <br>
In credulous eares, it is a crowne to me, <br>
That the best iudgements can report me wrong'd.</span><br>
[Asinius:]
I am one of them that can report it:<br>

[Horace:]

I thinke but what they are, and am not moou'd. <br>

<span class=""quote"">The one a light voluptuous Reueler, <br>
The other, a strange arrogating puffe, <br>
Both impudent, and arrogant enough.</span><br>
[Asinius:]
<span class=""quote"">S'lid do not Criticus Reuel in these lynes, ha Ningle ha?<br></span>

[Horace:]

<span class=""quote"">Yes, they're mine owne.</span>";"320; act 1, scene 2, lines 153-160.";"Heeg Stefanie"
" let to know it is.";"unedited";"Ben Jonson";"Cynthia's Revels";"Jonson, Ben.  ""Cynthia's Revels."" The Workes of Beniamin Jonson. London: Will Stansby, 1616. 178-269.  ";"";"";"";"";"English";"<span class=""quote"">Criticus/Crites </span>";"Criticus was the name in the 1601 Quarto and then changed to Crites in the 1616 Folio.";"";"@001269_A00_D01 Cynthia's Revels";"";"NaHu_NewWot#007019 Ben Jonson / NaEp_NewPer_NewWot#032488 Criticus = Ben Jonson";"Work unmarked";"Author epithet";"";"";"";"CHARACTERNAME";"";"";"@006444-88.";"";"";"Heeg Stefanie"
" let to know it is.";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"321; act 1, scene 2 lines 191-194 [normalized spelling].";"";"";"";"";"English";"[Horace:] To see my fate, that when I dip my pen<br>
In <span class=""quote"">distilled Roses</span>, and do strive to drain,<br>
Out of mine ink all gall [...]";"";"";"@001304_A01_D02 Satiromastix, or the Untrussing...";"";"SuId_NatPla#032033 rose distilled sullen";"";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-89.";"[Horace:] To see my fate, that when I dip my pen<br>
In <span class=""quote"">distilde Roses</span>, and doe striue to dreine,<br>
Out of myne inke all gall [...]";"321; act 1, scene 2 lines 191-194.";"Heeg Stefanie"
" let to know it is.";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"322; act 1, scene 2, lines 204-210 [normalized spelling]. ";"";"";"";"";"English";"[Crispinus:] <span class=""quote"">Horace, Horace,</span> <br>
To stand within the shot of galling tongues, <br>
Proves not your guilt, for could we write on paper, <br>
Made of these turning leaves of heaven, the clouds, <br>
Or speak with Angel's tongues: yet wise men know, <br>
That some would shake the head, though Saints should sing, <br>
<span class=""quote"">Some snakes must hiss, because they're born with stings.</span>";"";"";"@001304_A01_D02 Satiromastix, or the Untrussing...";"";"NaHu_NewWot#007019 Ben Jonson / NaHu_NewWot#007020 John Marston / SuId_NatAni_NewWot#032408 snakes attacking / NaEp_NewPer_NewWot#004998 Crispinus = John Marston / NaEp_NewPer_NewWot#032483 Horace = Ben Jonson";"";"Author epithet";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-89";"[Crispinus:] <span class=""quote"">Horrace, Horrace,</span> <br>
To stand within the shot of galling tongues, <br>
Proues not your gilt, for could we write on paper, <br>
Made of these turning leaues of heauen, the cloudes, <br>
Or speake with Angels tongues: yet wise men know, <br>
That some would shake the head, tho Saints should sing, <br>
<span class=""quote"">Some snakes must hisse, because they're borne with stings.</span>";"322; act 1, scene 2, lines 204-210.";"Heeg Stefanie"
" let to know it is.";"unedited";"Ben Jonson";"Every Man Out Of His Humour";"82; Prologue [normalized spelling].";"";"";"";"";"English";"[Asper:] I'll strip the ragged follies of the time 
Naked, as at their birth: [...] and with a <span class=""quote"">whip of steel, print wounding lashes in their iron ribs. </span>";"";"";"@001216_A99_D00 Every Man Out Of His Humour";"";"WoPh_CulRel#030152 whips of steel or wire in hell / NaHu_NewWot#007019 Ben Jonson / SuMi_NewWot#032489 lashing with whip / NaEp_NewPer_NewWot#032493 Asper = Ben Jonson";"";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-90.";"[Asper:] I'le strip the ragged follies of the time 
Naked, as at their birth: [...] and with a <span class=""quote"">whip of steele, 
Print wounding lashes in their yron ribs. </span>";"82; Prologue.";"Heeg Stefanie"
" let to know it is.";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"322-323; act 1, scene 2, lines 232-235 [normalized spelling].";"";"";"";"";"English";"[Crispinus:] Say you swear; and make damnation parcel of your oath, that when <span class=""quote"">your lashing jests make all men bleed; yet you whip none.</span>";"this is addressed to Horace (Jonson)";"";"@001304_A01_D02 Satiromastix, or the Untrussing...";"";"NaHu_NewWot#007019 Ben Jonson / NaEp_NewPer_NewWot#032483 Horace = Ben Jonson / SuMi_NewWot#032489 lashing with whip";"";"Author epithet";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-90.";"[Crispinus:] Say you sweare; 
And make damnation parcell of your oath, 
That when <span class=""quote"">your lashing iestes make all men bleed; 
Yet you whip none.</span>";"322-323; act 1, scene 2, lines 232-235.";"Heeg Stefanie"
" let to know it is.";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"324; act 1, scene 2, lines 274-290 [normalized spelling].";"";"";"";"";"English";"(Enter Blunt and Tucca.)<br>
[Blunt:]
Where's this gallant? Morrow Gentlemen: what's this devise done yet Horace?<br>

[Horace:]
Gods so, what mean you to let this fellow dog you into my Chamber?<br>

[Blunt:]
Oh, our honest Captain, come, prithee let us see.<br>

[Tucca:]
Why you<span class=""quote""> bastards of nine whores </span>, the Muses, why do you walk here in this gorgeous gallery of gallant inventions, with that whore son poor lyme and hair-rascall? why-<br>

[Crispinus:]
O peace good rucca, we are all sworn friends,<br>

[Tucca:]
Sworn,<span class=""quote""> that Judas yonder that walks in Rug, will dub you Knights ath Post, if you serve under his band of oaths, the copper fact rascal will for a good supper out swear twelve dozen of grand Juries.</span><br>
[Blunt:]
A pox on't,<span class=""quote""> not done yet, and been about it three days?</span><br>

[Horace:]
By Jesu within this hour, save you Captain Tucca.<br>

[Tucca:]
Damn thee,<span class=""quote""> thou thin bearded </span>Hermaphrodite, damn thee, I'll save myself for one I warrant thee, is this thy Tub Diogenes?";"All hits at Jonson";"";"@001304_A01_D02 Satiromastix, or the Untrussing...";"";"NaHu_NewWot#007019 Ben Jonson / NaEp_NewPer_NewWot#032483 Horace = Ben Jonson / SuId_NewWot_ReaClo#032490 rug-gown / NewPer_CulThea_NewWot#032498 Ben Jonson being a slow writer / SuMe_NwWot#032506 Ben Jonson having a scarce beard";"";"Author by context";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-91.";"(Enter Blunt and Tucca.)<br>
[Blunt:]
Wher's this gallant? Morrow Gentlemen: what's this deuise done yet Horace?<br>

[Horace:]
Gods so, what meane you to let this fellow dog you into my Chamber?<br>

[Blunt:]
Oh, our honest Captayne, come, prethee let vs see.<br>

[Tucca:]
Why you bastards of nine whoores, the Muses, why doe you walk heere in this gorgeous gailery of gallant inuentions, with that whooreson poore lyme & hayre-rascall? why-<br>

[Crispinus:]
O peace good rucca, we are all sworne friends,<br>

[Tucca:]
Sworne,<span class=""quote""> that Iudas yonder that walkes in Rug, will dub you Knights ath Poste, if you serue vnder his band of oaths, the copper fact rascal wil for a good supper out sweare twelue dozen of graund Iuryes.</span><br>
[Blunt:]
A pox ont,<span class=""quote""> not done yet, and bin about it three dayes?</span><br>

[Horace:]
By Iesu within this houre, saue you Captayne Tucca.<br>

[Tucca:]
Dam thee,<span class=""quote""> thou thin bearded </span>Hermaphrodite, dam thee, Ile saue my selfe for one I warrant thee, is this thy Tub Diogines?";"324; act 1, scene 2, lines 274-290.";"Heeg Stefanie"
" let to know it is.";"unedited";"Ben Jonson";"Every Man Out Of His Humour";"130-131; act 3, scene 7, lines 19-22 [normalized spelling].";"";"";"";"";"English";"[Sordido:] You sky-staring cocks-combs you, you fat brains, out upon you; <span class=""quote"">you are good for nothing but to</span> sweat night-caps, and <span class=""quote"">make rug-gowns </span>dear! You learned men, and have not a legion of devils, a vostre service! a vostre service? by heaven, I think I shall die a better scholar than they! ";"";"";"@001216_A99_D00 Every Man Out Of His Humour";"";"SuId_NewWot_ReaClo#032490 rug-gown";"";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-91.";"[Sordido:] You skie-staring cocks-combs you, you fat braines, out vpon you; <span class=""quote"">you are good for nothing but to</span> sweat night-caps, and <span class=""quote"">make rug-gownes </span>deare! You learned men, and haue not a legion of deuils, a vostre seruice! a vostre seruice? by heauen, I thinke I shall die a better scholler then they! ";"130-131; act 3, scene 7, lines 19-22.";"Heeg Stefanie"
" let to know it is.";"unedited";"John Marston";"What You Will";"";"";"";"";"";"English";"<span class=""quote"">Quadratus</span>";"";"";"@001283_A01_D07 What You Will";"";"NaHu_NewWot#007020 John Marston / NaEp_NewPer_NewWot#032491 Quadratus = John Marston";"";"Author epithet";"";"";"";"CHARACTERNAME";"";"";"@006444-91.";"";"";"Heeg Stefanie"
" let to know it is.";"unedited";"John Marston";"What You Will";"";"";"";"";"";"English";"<span class=""quote"">Lampatho</span>";"";"";"@001283_A01_D07 What You Will";"";"NaHu_NewWot#007019 Ben Jonson / NaEp_NewPer_NewWot#032492 Lampatho = Ben Jonson";"";"Author epithet";"";"";"";"CHARACTERNAME";"";"";"@006444-91./@006466";"";"";"Heeg Stefanie"
