"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 1, scene 2, line 150.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...]<span class=""quote""> frailty, thy name is woman<span class=""quote"">!";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008001 LONDON_The Globe Theatre";"@001259_A00_D23 Hamlet";"";"SuId_GenWom#030182 women are weak / WoTo_GenWom#004143 woman frailty";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"MQ_VERBAL_Generalization";"Secondary (Annotated edition_Shakespeare)";"@010082/@010031
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"Reitzer Elliot"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Act 3, scene 1, lines 174-175.";"1600";"1600";"";"";"English";"[Ophelia:] [...] <span class=""quote"">O, woe is me</span><br>
T' have seen what I have seen, see what I see!";"";"";"@001259_A00_D23 Hamlet";"";"WoPa#004246 woe is me";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"Reading";"";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"John Day / Thomas Dekker / William Haughton";"The Spanish Moor's Tragedy, or Lust's Dominion";"Day, John, Thomas Dekker and William Haughton. ""Lust's Dominion."" <i>The Dramatic Works of Thomas Dekker.</i> Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 4, 129-217.  217; act 5, scene 3, lines 182-183.";"1600";"1600";"1600";"1600";"English";"[Philip:] [...] And for this <span class=""quote"">Barbarous <i>Moor</i></span>, and his black train, <br/>
Let all the Moors be banished from <i>Spain</i>. ";"";"#009003 Admiral's Men / #008022 LONDON_The Rose Theatre";"@001235_A00_D57 The Spanish Moor's Tragedy, or Lust's Dominion";"";"WoPh#031003 barbarous moor";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001-Last accessed 9 January 2018.";"";"";"Reitzer Elliot"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Act 1, scene 3, lines 56-69.
";"1600";"1600";"";"";"English";"[Laertes:] O, fear me not.<br>
I stay too long. But here my father comes.<br>
<span class=""quote"">A double blessing is a double grace.</span><br>
Occasion smiles upon a second leave.";"";"";"@001259_A00_D23 Hamlet";"";"WoPh#004249 double blessing double grace";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"MQ_VERBAL_Generalization";"Secondary (Academic_Shakespeare)";"@010030";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"Ben Jonson";"Cynthia's Revels";"Jonson, Ben.  ""Cynthia's Revels."" The Workes of Beniamin Jonson. London: Will Stansby, 1616. 178-269.  187; act 1, scene 1.";"1600";"1600";"1600";"1600";"English";"[Mercury:] How now! <span class=""quote"">my dancing braggart in <i>decimo-sexto</i>! </span>";"";"";"@001269_A00_D01 Cynthias Revels";"";"SuMe#230180 person in folio or sexto / WoPh#004190 in folio or quarto or sexto";"Work unmarked";"Author unmarked";"Masque or other";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Annotated edition_Literature)";"@010081-80.";"[Mercury:] How now! my dancing braggart in <i>decimo-sexto</i>! ";"Jonson, Ben.  ""Cynthia's Revels."" The Workes of Beniamin Jonson. London: Will Stansby, 1616. 178-269.  187; act 1, scene 1.";"  Hohl Regula"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Act 4, scene 7, lines 187-188.";"1600";"1600";"1600";"1600";"English";"[Queen:] <span class=""quote"">One woe doth tread upon another's heel, <br>
So fast they follow. </span>";"";"";"@001259_A00_D23 Hamlet";"";"SuId#004252 One woe treads on anothers heel";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"Reading";"";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 1, scene 2, lines 146-149.";"1600";"1600";"1600";"1600";"English";"Hamlet: [...] Heaven and Earth<br>
Must I remember? <span class=""quote"">Why, she would hang on him<br>
As if increase of appetite had grown<br>
By what it fed on. </span>";"";"";"@001259_A00_D23 Hamlet";"";"WoPh#004170 increase of appetite";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Reading";"";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 2, scene 2, line 168.";"1600";"1600";"1600";"1600";"English";"[Polonius:] <span class=""quote"">Take this from this, if this be otherwise.</span>";"";"";"@001259_A00_D23 Hamlet";"";"SuMe#230133 cut off my head if wrong";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature)";"@010007";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 3, lines 47-50.";"1600";"1600";"1600";"1600";"English";"[King:] What if this cursèd hand <br>
Were thicker than itself with brother’s blood? <br>
<span class=""quote"">Is there not rain enough in the sweet heavens <br>
To wash it white as snow?</span>";"";"#009002 Lord Chamberlain's (Lord Hunsdon's) Men / #008001 LONDON_The Globe Theatre";"@001259_A00_D23 Hamlet";"";"SuId_NatLan#030010 sea cannot wash bloody hands";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994. ";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 4, lines 65-72.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] <span class=""quote"">See what a grace was seated on this brow, <br>
Hyperion’s curls, the front of Jove himself,<br>
An eye like Mars’ to threaten and command,<br>
A station like the herald Mercury<br>
New-lighted on a heaven-kissing hill<br>
A combination and a form indeed<br>
Where every god did seem to set his seal<br>
To give the world assurance of a man.</span>";"";"";"@001259_A00_D23 Hamlet";"";"NaMa#080024 front of Jove / WoPa#032229 graceful brow Jove Mars / NaCa#032237 Jove Jupiter Zeus / SuMi#004124 grace sits on brow / SuMi#004140 morning like winged man / NaCa#004179 Mars Ares / NaCa#004180 Mercury Hermes";"Work by character";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010000";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 4, lines 622-623.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...] <span class=""quote"">For murder, though it have no tongue, will speak<br>
With most miraculous organ.</span>";"";"";"@001259_A00_D23 Hamlet";"";"WoKw#230134 murder has no tongue will speak";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010000";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 1, lines 190-192.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] (<span class=""quote"">taking the skull</span>) Alas, poor
Yorick! I knew him, Horatio—a fellow of infinite
jest, of most excellent fancy.
";"";"";"@001259_A00_D23 Hamlet";"";"SuMe#030020 talking to skull";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010000";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 1.";"1600";"1600";"1600";"1600";"English";"<span class=""annotation"">Gravedigger Scene</span>";"";"";"@001259_A00_D23 Hamlet";"";"SuSc#030021 Gravedigger Scene";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010000/@010005";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 1, scene 2, lines 266-267.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] I’ll speak to it, though<span class=""quote""> hell itself should gape</span>
And bid me hold my peace.
";"";"";"@001259_A00_D23 Hamlet";"";"WoTo#030196 hell gapes";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010083/@010082";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 1, lines 59-60; Act 3, scene 1, lines 154-156.";"1600";"1600";"1600";"1600";"English";"[King:] [...] The harlot's cheek beautied with <span class=""quote"">plast'ring art </span><br>
Is not more ugly to the thing that helps it [...]<br><br>

[Hamlet:] I have heard of <span class=""quote"">your paintings </span><too, well enough. God hath given you one face, and you make yourselves another.
";"";"";"@001259_A00_D23 Hamlet";"";"SuId_GenWom#030063 makeup plastering ugliness";"Work unmarked";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010045/@010154/@@010030/@010200-169.
Muir, Kenneth.  The Sources of Shakespeare's Plays. London: Methuen, 1977. <br>
Davenport, Arnold.  ""Shakespeare and Nashe's  Pierce Pennilesse'."" Notes and Queries (September 1953): 371-374.<br>
Shaheen, Naseeb.  Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1999.";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 2, lines 225-232.";"1600";"1600";"1600";"1600";"English";"[Player King:] For ’tis a question left us yet to prove <br>
Whether love lead fortune or else fortune love.<br>
<span class=""quote"">The great man down, you mark his favorite flies;<br>
The poor, advanced, makes friends of enemies.<br>
And hitherto doth love on fortune tend,<br>
For who not needs shall never lack a friend,<br>
And who in want a hollow friend doth try<br>
Directly seasons him his enemy.</span>";"";"";"@001259_A00_D23 Hamlet";"";"WoPa#004053 great man down";"Work unmarked";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Academic_Shakespeare)";"@010000";"";"";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"_ Anon.";"The Maid's Metamorphosis";"Anon.  <i>The Maydes Metamorphosis. As it hath bene sundrie times Acted by the Children of Powles. </i>London: Thomas Creede, for Richard Olive, 1600.  D3 recto; act 3, scene 1, lines 144-147 [normalized spelling].";"1600";"1600";"1600";"1600";"English";"[Apollo:] But pray ye Maid, it will be very good, <br>
<span class=""quote"">To take the shade, in this unhaunted wood: </span><br>
This flowering bay with branches large and great, <br>
Will shroud ye safely, from the parching heat. ";"";"#009005 Children of Pauls";"@001231_A00_D00 The Maid's Metamorphosis";"";"WoMo#230135 unhaunted wood";"Work unmarked";"Author unmarked";"Masque or other";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Annotated edition_Literature)";"@010158-76.";"[Apollo:] But pray ye Maide, it will be verie good, <br>
To take the shade, in this vnhaunted wood: <br>
This flowring bay with branches large and great, <br>
Will shrowd ye safely, from the parching heat. ";"Anonymous.  The Maydes Metamorphosis. As it hath bene sundrie times Acted by the Children of Powles. London: Thomas Creede for Richard Olive, 1600.  D3 recto; act 3, scene 1, lines 144-147.";"Heeg Stefanie"
" Lord Hamlet, with his doublet all unbraced;";"ok";"William Shakespeare";"As You Like It";"Shakespeare, William.  As You Like It.  Act 3, scene 2, lines 346-353.";"1600";"1600";"1600";"1600";"English";"[Rosalind:] <span class=""quote"">A lean cheek [...] a blue eye and sunken [...] a beard neglected [...] Then your hose should be ungartered, your bonnet unbanded, your sleeve unbuttoned, your shoe untied, and every thing about you demonstrating a careless desolation.</span>";"";"";"@001237_A00_D23 As You Like It";"";"SuMe#030210 careless dress for madness";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Shakespeare)";"@010082/006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"Quassdorf Sixta"
" Let him bless thee too.";"unedited";"William Shakespeare";"Hamlet";"Act 2, scene 2, lines 470-473.";"1600";"1600";"";"";"English";"[Hamlet:] [...] One speech in 't I chiefly loved. 'Twas <span class=""quote"">Aeneas' tale to Dido, and thereabout of it especially when he speaks of Priam’s slaughter.</span>";"";"";"@001259_A00_D23 Hamlet";"";"NaCa#032239 Aeneas / NaCa#032240 Dido / NaMa#004110 Aeneas telling Dido about fall of Troy / NaCa#004214 Priam King of Troy";"Work by character";"Author unmarked";"Tragedy";"";"Dialogue";"BODY OF TEXT";"MQ_VERBAL_Noun / MQ_VERBAL_Verb";"";"@010224-30.";"";"";"  Hohl Regula"
" Lord Hamlet, with his doublet all unbraced;";"ok";"John Marston";"What You Will";"Marston, John.  ""What You Will."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:227-295.  237; act 1, scene 1 [normalized spelling].";"1601";"1601";"1601";"1601";"English";"(Enter Iacomo <span class=""quote"">unbraced and careless dressed</span>).";"";"";"@001283_A01_D07 What You Will";"";"SuMe#030210 careless dress for madness";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Annotated edition_Literature) / Secondary (Academic_Shakespeare)";"@010038/@010200-168./@006323-Last accessed 10 March 2020.
Marston, John. Antonio's Revenge. Ed. W. Reavley Gair. The Revels Plays. Manchester: Manchester University Press, 1978, repr. 1999. ";"(Enter Iacomo <span class=""quote"">unbraced and careles drest</span>).";"Marston, John.  ""What You Will."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:227-295.  237; act 1, scene 1.";"  Hohl Regula"
" Let him bless thee too.";"unedited";"Ben Jonson";"Poetaster, or The Arraignment";"353;""To the Reader"" [normalized spelling].";"1601";"1601";"";"";"English";"[Author:] I, that spend half my nights, and all my days, <br>
Here in a cell, to get<span class=""quote""> a dark, pale face</span> [...]";"";"";"@001296_A01_D02 Poetaster";"";"NaHu_NewWot#007019 Ben Jonson / NaMa_NewWot#032513 Jonsons face";"Work unmarked";"Author by context";"";"";"";"PREFACE OR DEDICATION";"";"";"@006444-117.";"[Author:] I, that spend halfe my nights, and all my dayes, <br>
Here in a cell, to get<span class=""quote""> a darke, pale face</span> [...]";"353;""To the Reader"".";"Heeg Stefanie"
" Let me not think on't--Frailty, thy name is woman!--";"provisional";"William Shakespeare";"Twelfth Night";"Shakespeare, William.  <i>Twelfth Night.  </i>Act 2, scene 2, lines 31-32.";"1601";"1601";"1601";"1601";"English";"[Viola:] [...] Alas, <span class=""quote"">our frailty is the cause, not we,<br>
For such as we are made of, such we be.";"";"";"@001297_A01_D23 Twelfth Night";"Robert Armin";"WoTo_GenWom#004143 woman frailty";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"MQ_VERBAL_Generalization";"Secondary (Annotated edition_Shakespeare)";"@010082/@006323-Last accessed 10 March 2020.
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"Thomas Dekker";"Satiromastix, or The Untrussing of the Humorous Poet";"Dekker, Thomas.  ""Satiromastix."" The Dramatic Works of Thomas Dekker. Ed. F. Bowers. 4 vols. Cambridge: Cambridge University Press, 1955. Vol. 1, 308-385.  364; act 4, scene 3, lines 212-122 [normalized spelling].";"1601";"1601";"1601";"1601";"English";"[Tucca:] Dost stampe,<span class=""quote""> mad Tamberlaine, </span>dost stampe? Thou thinkest thou hast <span class=""quote"">mortar under thy feet, </span>dost?";"";"";"@001304_A01_D02 Satiromastix, or the Untrussing";"";"WoPh#005060 tread enemy into mortar / NaCa#004029 Tamburlaine / NaMa#004131 roaring verbose Tamburlaine";"Work by character";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"";"Reading / Secondary (Academic_Literature)";"@006075-12.
Koeppel Jonson";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"Thomas Dekker";"Blurt, Master Constable";"Dekker, Thomas.  <i>Blurt Master-Constable. Or The Spaniards Night-walke. As it hath bin sundry times priuately acted by the Children of Paules. </i>London: Henry Rockytt, 1602.  A3 recto [normalized spelling].";"1601";"1601";"1602";"1602";"English";"[Camillo:] And of Beauty what tongue would not speak the best: since it is <span class=""quote"">Jewel that hangs upon the brow of heaven, </span>the best collar that can be laid upon the cheek of earth: beauty makes men Gods immortal, by making mortal men to live even in love.";"";"";"@001311_A01_D02 Blurt Master Constable";"";"WoKw_GenWom#030008 woman jewel in Ethiops ear";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. ";"[Camillo:] And of Beautie what tongue would not speake the best: since it is Iewell that hangs vpon the brow of heauen, the best cullor that can be laide vpon the cheeke of earth: beauty makes men Gods immortall, by making mortall men to liue euen in loue.";"Dekker, Thomas.  Blurt Master-Constable. Or The Spaniards Night-walke. As it hath bin sundry times priuately acted by the Children of Paules. London: Henry Rockytt, 1602.  A3 recto.";"  Hohl Regula"
" Thus it remains, and the remainder thus. Perpend.";"provisional";"William Shakespeare";"Twelfth Night";"Shakespeare, William.  Twelfth Night.  Act 5, scene 1, lines 312-313.";"1601";"1601";"1601";"1601";"English";"[Fool:] So I do, madonna. But to read his right wits is to read thus. Therefore, <span class=""quote"">perpend, my princess, </span>and give ear.";"";"";"@001297_A01_D23 Twelfth Night";"Keyword";"WoMo#030215 perpend";"Work unmarked";"Author unmarked";"Theatre";"";"Dialogue";"BODY OF TEXT";"";"Secondary (Annotated edition_Shakespeare)";"@010082/@006470/@006323-Last accessed 10 March 2020.
Tilley, Morris Palmer.  ""Shakespeare and his Ridicule of 'Cambyses'.""
Modern Language Notes 24.8 (December 1909): 244-247.
Hibbard, G. R., ed.  William Shakespeare. Hamlet. The Oxford Shakespeare. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"John Marston";"What You Will";"Marston, John.  ""What You Will."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:227-295.  239; Act 2, scene 1 [normalized spelling].";"1601";"1601";"1601";"1601";"English";"[Lampatho:] So Phoebus <span class=""quote"">warm my brain, I'll rhyme thee dead, <br>
Look for the Satire</span>, if all the sour juice <br>
Of a tart brain, can sows thy estimate, <br>
I'll pickle thee.<br>
[Quadratus:] Ha he mounts <i>Chirall </i>on the wings of fame.<br>
<span class=""quote"">A horse, a horse, my kingdom for a horse,<br></span>
Look thee, <span class=""quote"">I speak play scraps.</span>";"";"#009005 Children of Pauls";"@001283_A01_D07 What You Will";"";"WoSn_NatAn_CulCou#730026 an x an x my y for an x / NaHu_NewWot#007019 Ben Jonson / NaHu_NewWot#007020 John Marston / NaEp_NewPer_NewWot#032491 Marston aka Quadratus / NaEp_NewPer_NewWot#032492 Jonson aka Lampatho / SuId_NewPer_CulThea_NewWot#032497 plagiarism";"Work unmarked";"Author unmarked";"Comedy";"";"Dialogue";"BODY OF TEXT";"MQ_VERBAL_Others / MQ_VERBAL_Noun";"";"@010000-1:176./@010200-165./@010018-147.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"[Lampatho:] So Phoebus <span class=""quote"">warme my braine, Ile rime thee dead, 
Looke for the Satyre</span>, if all the sower iuice 
Of a tart braine, can sowse thy estimate, 
Ile pickle thee.<br>
[Quadratus:] Ha he mount[s] <i>Chirall </i>on the wings of fame.<br>
A horse, a horse, my kingdom for a horse,<br>
Look the I speak play scrappes.";"Marston, John.  ""What You Will."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 2:227-295.  239.";"Danneck Martin"
" Let him bless thee too.";"unedited";"Ben Jonson";"Poetaster, or The Arraignment";"295; act 3, scene 1, lines 53-58 [normalized spelling].";"1601";"1601";"";"";"English";"[Crispinus:] No, sweet Horace, we must not ha' thee think so.<br>
[Horace:] I cry you mercy; then, they are my ears <br>
That must be tortured: well, you must have patience, ears.<br>
[Crispinus:] Pray thee, Horace, observe.-<br>
[Horace:] Yes, sir:<span class=""quote""> your satin sleeve begins to fret at the rug that is underneath it, I do observe: And your ample velvet bases are not without evident stains of a hot disposition</span>, naturally.";"";"";"@001296_A01_D02 Poetaster";"";"NaHu_NewWot#007019 Ben Jonson / NaHu_NewWot#007020 John Marston / NaEp_NewPer_NewWot#004998 Marston aka Crispinus / NaEp_NewPer_NewWot#032483 Jonson aka Horace / SuId_NewWot_ReaClo#032490 rug gown / WoPa_ReaClo_NewWot#032495 insulting clothing";"Work unmarked";"Author epithet";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-91.";"[Crispinus:]

No, sweet Horace, we must not ha' thee thinke so.<br>
[Horace:]

I crie you mercy; then, they are my eares 
That must be tortur'd: well, you must haue patience, eares.<br>
[Crispinus:]

Pray thee, Horace, obserue.-<br>
[Horace:]
Yes, sir:<span class=""quote""> your sattin sleeue begins to fret at the rug that is vnderneath it</span>, I doe obserue: And your ample veluet bases are not without euident staines of a hot disposition, naturally.";"295; act 3, scene 1, lines 53-58.";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"Ben Jonson";"Poetaster, or The Arraignment";"339; act 5, scene 3, lines 188-199.";"1601";"1601";"";"";"English";"[Tibullus:] <span class=""quote"">Rufus Laberius Crispinus</span>, and <span class=""quote"">Demetrius Fannius</span>, hold up your hands. You are, before this time, jointly and severally indicted, and here presently to be arraigned, upon the Statue of Calumny, or Lex Remmia (The one by the name of Rufus Laberius Crispinus, alias <span class=""quote"">Crispinas, Poetaster, and plagiary</span>: the other, by the name of <span class=""quote"">Demetrius Fannius, play-dresser, and plagiary</span>) That you (not having the fear of Phoebus, or his shafts, before your eyes) contrary to the peace of our liege lord, Augustus Caesar, his crown and dignity, and against the form of a Statute, in that case made, and provided; have most ignorantly, foolishly, and (more like yourselves) <span class=""quote"">maliciously, gone about to deprave, and calumniate the person and writings of Quintus Horacius Flaccus, here present, poet, and priest to the Muses: and to that end have mutually conspired, and plotted, at sundry times, as by several means, and in sundry places, for the better accomplishing your base and envious purpose; taxing him, falsely, of self-love, arrogance, impudence, railing, filching by translation, etc. </span>";"";"";"@001296_A01_D02 Poetaster";"";"NaHu_NewWot#007019 Ben Jonson / NaHu_NewWot#007020 John Marston / NaHu_NewWot#007022 Thomas Dekker / NaEp_NewPer_NewWot#004998 Marston aka Crispinus / NaEp_NewPer_NewWot#032483 Jonson aka Horace / NaEp_NewPer_NewWot#032484 Dekker aka Demetrius Fannius / SuId_NewPer_CulThea_NewWot#032497 plagiarism / NaMa_NewWot#032501 Dekker as play dresser / WoTo_NewWot#032515 impudence and arrogance";"";"Author epithet";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444";"[Tibullus:] <span class=""quote"">Rvfvs Laberivs Crispinvs</span>, and <span class=""quote"">Demetrivs Fannivs</span>, hold vp your hands. You are, before this time, ioyntly and seuerally indited, and here presently to be arraigned, vpon the Statue of Calumny, or Lex Remmia (The one by the name of Rvfvs Laberivs Crispinvs, alias <span class=""quote"">Crispinas, Poetaster, and plagiary</span>: the other, by the name of <span class=""quote"">Demetrivs Fannivs, play-dresser, and plagiary</span>) That you (not hauing the feare of Phoebvs, or his shafts, before your eyes) contrary to the peace of our liege lord, Avgvstvs Caesar, his crowne and dignitie, and against the forme of a Statute, in that case made, and prouided; haue most ignorantly, foolishly, and (more like your selues) <span class=""quote"">maliciously, gone about to depraue, and calumniate the person and writings of Qvintvs Horacivs Flaccvs, here present, poet, and priest to the Muses: and to that end haue mutually conspir'd, and plotted, at sundry times, as by seuerall meanes, and in sundry places, for the better accomplishing your base and enuious purpose; taxing him, falsly, of selfe-loue, arrogancy, impudence, rayling, filching by translation, &c. </span>";"339; act 5, scene 3, lines 188-199.";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"Ben Jonson";"Poetaster, or The Arraignment";"288; act 2, scene 1, lines 78-80 [normalized spelling].";"1601";"1601";"";"";"English";"[Crispinus:] Yet, I pray you, vouchsafe the sight of my arms, Mistress; for I bear them about me, to have 'hem seen: <span class=""quote"">my name is Crispinus, or Cri-spinas</span> indeed; which is well expressed in my arms, (a Face crying in chief; and beneath it a bloody Toe, between three Thorns pungent.)";"";"";"@001296_A01_D02 Poetaster";"";"NaHu_NewWot#007020 John Marston / NaEp_NewPer_NewWot#004998 Marston aka Crispinus / WoTo_NewWot#032500 Crispin ass";"Work by character";"Author epithet";"Theatre";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-99.";"[Crispinus:] Yet, I pray you, vouchsafe the sight of my armes, Mistresse; for I beare them about me, to haue 'hem seene: <span class=""quote"">my name is Crispinvs, or Cri-spinas</span> indeed; which is well exprest in my armes, (a Face crying in chiefe; and beneath it a blouddie Toe, betweene three Thornes pungent.)";"288; act 2, scene 1, lines 78-80.";"Heeg Stefanie"
" Let him bless thee too.";"unedited";"Ben Jonson";"Poetaster, or The Arraignment";"Jonson, Ben.  ""The Poetaster, or The Arraignment."" The Workes of Beniamin Jonson. London: Will Stansby, 1616. 272-353.  276; Prologue [normalized spelling].";"1601";"1601";"";"";"English";"[Envy:] [...] Rome? <span class=""quote""> Rome? O my vexed soul, <br>
How might I force this to the present state?</span> <br>
Are there no players here? no<span class=""quote""> poet-apes</span>, <br>
That come with basilisk's eyes, whose forked tongues <br>
Are steeped in venom, as their hearts in gall? <br>
Either of these would help me; they could wrest, <br>
Pervert, and poison all they hear, or see, <br>
With<span class=""quote""> senseless glosses, and allusions</span>. ";"";"";"@001296_A01_D02 Poetaster";"";"WoTo_NewWot#032502 poet apes / SuId_NewWot#032516 meta using ancients for present";"";"Author unmarked";"";"";"Dialogue";"BODY OF TEXT";"";"";"@006444-100.";"[Envy:] [...] Rome? <span class=""quote""> Rome? O my vext soule, <br>
How might I force this to the present state?</span> <br>Are there no players here? no<span class=""quote""> poet-apes</span>, <br>
That come with basiliskes eyes, whose forked tongues <br>
Are steept in venome, as their hearts in gall? <br>
Eyther of these would helpe me; they could wrest, <br>
Peruert, and poyson all they heare, or see, <br>
With<span class=""quote""> senselesse glosses, and allusions</span>. ";"Jonson, Ben.  ""The Poetaster, or The Arraignment."" The Workes of Beniamin Jonson. London: Will Stansby, 1616. 272-353.  276; Prologue.";"Heeg Stefanie"
