"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Let them come in.";"unedited";"William zzzShakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 5, scene 3, lines 371-272.";"1593";"1593";"1593";"1593";"English";"[Richard:] [...] Our ancient word of courage, fair Saint George, <br>
Inspire us with <span class=""quote"">the spleen of fiery dragons.</span>";"";"Derby's Men / Unknown, London";"@000950 Richard III";"pending";"#001075 fire dragons spleen";"Unmarked";"Unmarked";"Tragedy or History";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000 
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William zzzShakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 5, scene 4, lines 9-10.";"1593";"1593";"1593";"1593";"English";"[Richard:] Slave, <span class=""quote"">I have set my life upon a cast, <br>
And I will stand the hazard of the die.</span>";"";"Derby's Men / Unknown, London";"@000950 Richard III";"pending";"#001076 put life in danger";"Unmarked";"Unmarked";"Tragedy or History";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000 
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William zzzShakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 2, scene 2, line 156.";"1593";"1593";"1593";"1593";"English";"[Richard:] My other self, <span class=""quote"">my council's consistory </span>[...].";"";"Derby's Men / Unknown, London";"@000950 Richard III";"pending";"#001077 my councils consistory";"Unmarked";"Unmarked";"Tragedy or History";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000 
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William zzzShakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 4, scene 4, lines 23-24.";"1593";"1593";"1593";"1593";"English";"[Queen Elizabeth:] Wilt thou, O God, <span class=""quote"">fly from such gentle lambs <br>
And throw them in the entrails of the wolf?</span>";"";"Derby's Men / Unknown, London";"@000950 Richard III";"image with keyword(s)";"#001139 lamb + wolf";"Unmarked";"Unmarked";"Tragedy or History";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010051-65.
Voigt, Hermann. Gleichnisse und Metaphern in Shakespeare's Dramen und in seinen Quellenschriften. PhD. Strassburg: Elsass-Lothringische Druckerei, 1908. 65.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"Ben zzzJonson";"The Masque of Queens, or The Masque of Queens Celebrated from the House of Fame";"Jonson, Ben.  ""The masqve of queens."" The Workes of Beniamin Jonson. London: William Stansby, 1616. 945-964.  952 [normalized spelling].";"1593";"1593";"1593";"1593";"English";"[Hagges:] [...] <span class=""quote"">Kill'd the black Cat, and here's the brain.</span>";"";"English court / Banqueting House in Whitehall, London";"@001593 The Masque of Queens";"pending";"#001000 brain of a cat";"Unmarked";"Unmarked";"Masque or pastoral";"tbe";"Narrator";"Body of text";"Local reference";"Literary and Cultural Studies";"@010004-33./@010119-71.
Christ, Karl.  Quellenstudien zu den Dramen Thomas Middletons. PhD Strassburg 1905.  33. <br>
Jung, H.  Das Verhältnis Thomas Middletons zu Shakspere. Münchner Beiträge 29. Leipzig: 1904.  71.";"[Hagges:] […] <span class=""quote"">Kill'd the blacke Cat, and here's the braine.</span>";"Jonson, Ben.  ""The masqve of queens."" The Workes of Beniamin Jonson. London: William Stansby, 1616. 945-964.  952.";"Reitzer Elliot"
" Let them come in.";"unedited";"William zzzShakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 4, scene 4, line 77.";"1593";"1593";"1593";"1593";"English";"[Queen Margaret:] <span class=""quote"">Earth gapes, hell burns, fiends roar, saints pray</span> […].";"";"";"@000950 Richard III";"pending";"#002056 Earth gapes";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Electronic search (WordWeb Team)";"@010084
Folger Shakespeare Library. Shakespeare's Plays from Folger Digital Texts. Ed. Barbara Mowat, Paul Werstine, Michael Poston, and Rebecca Niles. Folger Shakespeare Library, 22 January, 2019. www.folgerdigitaltexts.org.";"";"";" Heeg Stefanie"
" Let them come in.";"unedited";"William zzzShakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 1, scene 2, lines 69-71.";"1593";"1593";"1593";"1593";"English";"[Anne] […] <span class=""quote""> Or Earth gape open wide and eat him quick, <br></span>
As thou dost swallow up this good king's blood, <br>
Which his hell-governed arm hath butcherèd.";"";"";"@000950 Richard III";"pending";"#002056 Earth gapes";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Literary and Cultural Studies";"@010029-38.
Murphy, Donna N.  The Marlowe-Shakespeare Continuum: Christopher Marlowe, Thomas Nashe, and Authorship of Early Shakespeare and Anonymous Plays. Newcastle, 2013.  38.";"";"";" Heeg Stefanie"
" Let them come in.";"unedited";"William zzzShakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 3, scene 3, lines 203-204.";"1593";"1593";"1593";"1593";"English";"[Richard:] Up, cousin, up. <span class=""quote"">Your heart is up, I know, <br>
Thus high at least (indicating his crown), although <br>
your knee be low.</span>";"";"Derby's Men / Unknown, London";"@000950 Richard III";"pending";"#001006 heart up, knee low";"Unmarked";"Unmarked";"Tragedy or History";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-66.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.  66.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William zzzShakespeare";"Richard III";"Shakespeare, William.  Richard III.  Act 4, scene 4, lines 127-135.";"1593";"1593";"1593";"1593";"English";"[Queen Elizabeth:] <span class=""quote"">My words are dull</span>. O, quicken them with thine! [...] <br>
[Duchess:] Why should calamity be full of words? <br>
[Queen Elizabeth:] Windy attorneys to their clients’ woes, <br>
Airy succeeders of intestate joys, <br>
Poor breathing orators of miseries, <br>
Let them have scope; though what they will impart <br>
Help nothing else, yet do they ease the heart.";"";"Derby's Men / Unknown, London";"@000950 Richard III";"pending";"#001057 lack of words";"Unmarked";"Unmarked";"Tragedy or History";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-184
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 184.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"_ 0_Anon";"The Reign of Edward III";"Anon.  The Raigne of King Edvvard the third: As it hath bin sundrie times plaied about the Citie of London. London: Cuthbert Burby, 1596.  N.p.; towards the end, ~line 2175. [spelling normalized].";"1593";"1593";"1593";"1593";"English";"[Philip:] [...] Some twenty naked starvelings with small flints, <br>
Hath driven back a puissant host of men, <br>
Arrayed and fenced <span class=""quote"">in all accomplements.</span>";"";"Unknown / Unknown, London";"@000952 The Reign of Edward III";"pending";"#001062 Accompliments";"Unmarked";"Unmarked";"History";"tbe";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@010002-10.
Tourneur, Cyril.  The Atheist's Tragedy, or The Honest Man's Revenge. Ed. Irving Ribner. London: The Broadwater Press, 1964.  10.";"[Philip:] [...] Some twentie naked staruelings with small flints, <br>
Hath driuen backe a puisant host of men, <br>
Araid and fenst in al accomplements.";"Anon.  The Raigne of King Edvvard the third: As it hath bin sundrie times plaied about the Citie of London. London: Cuthbert Burby, 1596.  N.p.; towards the end, ~line 2175.";"Reitzer Elliot"
" Let them come in.";"unedited";"William zzzShakespeare";"The Two Gentlemen of Verona";"Shakespeare, William.  The Two Gentlemen of Verona.  Act 5, scene 1, lines 26-29.";"1594";"1594";"1594";"1594";"English";"[Valentine:] <span class=""quote"">For that which now torments me to rehearse;<br>
I killed a man, whose death I much repent, <br>
But yet I slew him manfully in fight <br>
Without false vantage or base treachery</span>.";"";"Unknown / Unknown, London";"@000970 The Two Gentlemen of Verona";"pending";"#001161 in single opposition";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"_ 0_Anon";"The Taming of a Shrew";"Anon.  A Pleasant Conceited Historie, called the taming of a Shrew. As it was Sundry times acted by the Right honorable the Earle of Pembrook his seruants. London: Peter Short, 1594.  N.p.; at the very beginning [normalized spelling].";"1594";"1594";"1594";"1594";"English";"[Tom:] And if your honour please to hunt the deer, <br>
<span class=""quote"">Your hounds stands ready coupled at the door, <br> 
Who in running will o'ertake the Row, <br>
And make the long breathed Tyger broken winded. </span>";"";"Unknown / Unknown, London";"@000955 The Taming of a Shrew (anon)";"";"#001141 dogs faster than roe or tiger";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010051-72.
Voigt, Hermann.  Gleichnisse und Metaphern in Shakespeare's Dramen und in seinen Quellenschriften. PhD. Strassburg: Elsass-Lothringische Druckerei, 1908.  72.";"[Tom:] And if your honour please to hunt the deere, <br>
Your hounds stands readie cuppeld at the doore, <br> 
Who in running will oretake the Row, <br>
And make the long breathde Tygre broken winded. ";"Anon.  A Pleasant Conceited Historie, called the taming of a Shrew. As it was Sundry times acted by the Right honorable the Earle of Pembrook his seruants. London: Peter Short, 1594.  N.p.; at the very beginning.";"Reitzer Elliot"
" Let them come in.";"unedited";"_ 0_Anon";"The Taming of a Shrew";"Anon.  A Pleasant Conceited Historie, called the taming of a Shrew. As it was Sundry times acted by the Right honorable the Earle of Pembrook his seruants. London: Peter Short, 1594.  N.p.; Close to the beginning [normalized spelling].";"1594";"1594";"1594";"1594";"English";"[Aurelius:] [...] But stay; what dames are these so bright of hue <br>
Whose <span class=""quote"">eyes are brighter than the lamps of heaven </span>[...].";"";"Unknown / Unknown, London";"@000955 The Taming of a Shrew (anon)";"";"#001142 IMAGE - eyes like stars";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010051-72.
Voigt, Hermann. Gleichnisse und Metaphern in Shakespeare's Dramen und in seinen Quellenschriften. PhD. Strassburg: Elsass-Lothringische Druckerei, 1908. 72.";"[Aurelius:] [...] But staie; what dames are these so bright of hew <br>
Whose eies are brighter then the lampes of heauen [...].";"Anon.  A Pleasant Conceited Historie, called the taming of a Shrew. As it was Sundry times acted by the Right honorable the Earle of Pembrook his seruants. London: Peter Short, 1594.  N.p.; Close to the beginning.";"Reitzer Elliot"
" Let them come in.";"unedited";"_ 0_Anon";"The Taming of a Shrew";"Anon.  A Pleasant Conceited Historie, called the taming of a Shrew. As it was Sundry times acted by the Right honorable the Earle of Pembrook his seruants. London: Peter Short, 1594.  N.p.; a bit over halfway into the play [spelling normalized].";"1594";"1594";"1594";"1594";"English";"[Ferando:] [...] Yet would I <span class=""quote"">pull her down and make her come <br> 
As hungry hawks do fly unto their lure.</span>";"";"Unknown / Unknown, London";"@000955 The Taming of a Shrew (anon)";"image with keyword(s)";"#001143 IMAGE - taming a woman like a bird of prey";"Unmarked";"Unmarked";"Comedy";"tbe";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010051-72.
Voigt, Hermann.  Gleichnisse und Metaphern in Shakespeare's Dramen und in seinen Quellenschriften. PhD. Strassburg: Elsass-Lothringische Druckerei, 1908.  72.";"[Ferando:] [...] Yet would I pull her downe and make her come <br> 
As hungry hawkes do flie vnto there lure.";"Anon.  A Pleasant Conceited Historie, called the taming of a Shrew. As it was Sundry times acted by the Right honorable the Earle of Pembrook his seruants. London: Peter Short, 1594.  N.p.; A bit over halfway into the play.";"Reitzer Elliot"
" Let them come in.";"unedited";"_ 0_Anon";"The Taming of a Shrew";"Anon.  A Pleasant Conceited Historie, called the taming of a Shrew. As it was Sundry times acted by the Right honorable the Earle of Pembrook his seruants. London: Peter Short, 1594.  N.p.; About 3/4 into the play. [spelling normalized].";"1594";"1594";"1594";"1594";"English";"[Kate:] Fair lovely lady, bright and Crystalline, <br>
Beauteous and stately as the eye-trained bird, <br>
As glorious as <span class=""quote"">the morning washed with dew </span>[...].";"";"Unknown / Unknown, London";"@000955 The Taming of a Shrew (anon)";"pending";"#001144 morning washed with dew";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010051-72.
Voigt, Hermann.  Gleichnisse und Metaphern in Shakespeare's Dramen und in seinen Quellenschriften. PhD. Strassburg: Elsass-Lothringische Druckerei, 1908.  72.";"[Kate:] Faire louely lady, bright and Christalline, <br>
Bewteous and stately as the eie-traind bird, <br>
As glorious as the morning washt with dew [...].";"Anon.  A Pleasant Conceited Historie, called the taming of a Shrew. As it was Sundry times acted by the Right honorable the Earle of Pembrook his seruants. London: Peter Short, 1594.  N.p.; About 3/4 into the play.";"Reitzer Elliot"
" Let them come in.";"unedited";"William zzzShakespeare";"The Two Gentlemen of Verona";"Shakespeare, William.  The Two Gentlemen of Verona.  Act 2, scene 5, lines 19-30.";"1594";"1594";"1594";"1594";"English";"[Speed:] Why then, how stands the matter with them?<br>
[Lance:] Marry, thus: when it stands well with him, it stands well with her.<br>
[Speed:] What an ass art thou! I understand thee not.<br>
[Lance:] What a block art thou that thou canst not! My staff understands me.<br>
[Speed:] What thou sayst?<br>
[Lance:] <span class=""quote"">Ay, and what I do too. Look thee, I'll but lean, and my staff understands me.</span><br>
[Speed:] <span class=""quote"">It stands under thee indeed.</span><br>
[Lance:] <span class=""quote"">Why, ""stand under"" and ""understand"" is all one.</span>";"";"";"@000970 The Two Gentlemen of Verona";"pending";"#000361 understand, stand over";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Annotated edition / Shakespeare Studies";"@010049-261/@010087-243.
Peery, William. ""Shakespeare and Nathan Field."" Neophilologus (January 1950): 238-245.  243.<br>
Peery, William.  The Plays of Nathan Field: Edited from the Original Quartos with Introduction and Notes. Ed. William Peery. Austin: The University of Texas Press, 1950.  261.";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"The Two Gentlemen of Verona";"Shakespeare, William.  The Two Gentlemen of Verona.  Act 4, scene 2, lines 20-21.";"1594";"1594";"1594";"1594";"English";"[Proteus:] [...] for you know <span class=""quote"">that love <br>
Will creep in service where it cannot go.</span>";"";"";"@000970 The Two Gentlemen of Verona";"";"#005132 love will creep where it cannot go";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-2:70.";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"Lucrece";"Shakespeare, William.  Lucrece.  Lines 386-399.";"1594";"1594";"1594";"1594";"English";"Her lily hand her rosy cheek lies under,<br>
Coz’ning the pillow of a lawful kiss,<br>
Who, therefore angry, seems to part in sunder,<br>
Swelling on either side to want his bliss;<br>
Between whose hills her head entombèd is,<br>
Where like a virtuous monument she lies,<br>
To be admired of lewd unhallowed eyes.<br>
<br>
Without the bed her other fair hand was,<br>
On the green coverlet, whose perfect white<br>
Showed like an April daisy on the grass,<br>
<span class=""quote"">With pearly sweat resembling dew of night.<br>
Her eyes, like marigolds, had sheathed their light<br>
And, canopied in darkness, sweetly lay<br>
Till they might open to adorn the day.</span>";"";"";"@005555 Lucrece";"longer passage";"#005066 SETPIECE - daisy passage";"Unmarked";"Unmarked";"Epic and verse narrative";"";"Narrator";"Body of text";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"A Midsummer Night's Dream ";"Shakespeare, William.  A Midsummer Night's Dream.  Act 1, scene 2, lines 68-71.";"1595";"1595";"1595";"1595";"English";"[Bottom:] Let me play the lion too. I will roar that I will do any man’s heart good to hear me. I will roar that I will make the Duke say ""<span class=""quote"">Let him roar again. Let him roar again!</span>""";"";"";"@001012 A Midsummer Nights Dream";"pending";"#000795 roar again";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"Romeo and Juliet";"Shakespeare, William.  Romeo and Juliet.  Act 1, scene 3, lines 44-47.";"1595";"1595";"1595";"1595";"English";"[Nurse:]  [...] ""Yea,"" quoth he, ""Dost thou fall upon thy face?<br>
Thou wilt <span class=""quote"">fall backward </span>when thou hast more wit, <br>
Wilt thou not, Jule?""";"";"";"@000987 Romeo and Juliet";"";"#005174 lie backwards (innuendo)";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@010002-108.";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"A Midsummer Night's Dream";"Shakespeare, William.  A Midsummer Night's Dream.  Act 2, scene 1, lines 227-231.";"1595";"1595";"1595";"1595";"English";"[Helena:] Your virtue is my privilege. For that <br>
It is not night when I do see your face,<br>
Therefore I think I am not in the night.<br>
<span class=""quote"">Nor doth this wood lack worlds of company,<br>
For you, in my respect, are all the world.</span>";"";"Lord Chamberlain's (Lord Hunsdon's) Men / The Theatre, London";"@001012 A Midsummer Nights Dream";"pending";"#000049 you are the world";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@005134-314.
Wood, Harvey,  ed. The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939.";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"Romeo and Juliet";"Shakespeare, William.  Romeo and Juliet.  Act 2, scene 2, lines 165-167.";"1595";"1595";"1595";"1595";"English";"[Romeo:] A thousand times the worse to want thy light. <br>
<span class=""quote"">Love goes toward love as schoolboys from their books,<br>
But love from love, toward school with heavy looks.</span>";"";"";"@000987 Romeo and Juliet";"image with keyword(s)";"#005053 unwilling schoolboy";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"A Midsummer Night's Dream";"Shakespeare, William.  A Midsummer Night's Dream.  Act 1, scene 1, line 67.";"1595";"1595";"1595";"1595";"English";"[Theseus:] But earthlier happy is<span class=""quote""> the rose distilled</span><br>
Than that which, withering on the virgin thorn,<br>
Grows, lives, and dies in single blessedness.";"";"";"@001012 A Midsummer Nights Dream";"pending";"#002033 rose distilled sullen";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010006-15.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 15.";"";"";" Heeg Stefanie"
" Let them come in.";"unedited";"William zzzShakespeare";"Romeo and Juliet";"Shakespeare, William.  Romeo and Juliet.  Act 1, scene 4, line 31.";"1595";"1595";"1595";"1595";"English";"[Capulet:] [...] <span class=""quote"">A hall! a hall! give room and foot it, girls.</span>";"";"";"@000987 Romeo and Juliet";"pending";"#000069 A hall! Give room";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:53.";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"A Midsummer Night's Dream";"Shakespeare, William.  A Midsummer Night's Dream.  Act 1, scene 1, lines 207-212.";"1595";"1595";"1595";"1595";"English";"[Hermia:] Take comfort: he no more shall see my face.<br>
Lysander and myself will fly this place.<br>
Before the time I did Lysander see<br>
Seemed Athens as a paradise to me.	<br>
O, then, <span class=""quote"">what graces in my love do dwell<br>
That he hath turned a heaven unto a hell!</span>";"";"Lord Chamberlain's (Lord Hunsdon's) Men / The Theatre, London";"@001012 A Midsummer Nights Dream";"pending";"#001007 heaven-hell and beauty-grace dwell";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:132.";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"Romeo and Juliet";"Shakespeare, William.  Romeo and Juliet.  Act 2, scene 1, line 18.";"1595";"1595";"1595";"1595";"English";"[Mercutio:] [...] <span class=""quote"">He heareth not, he stirreth not, he moveth not.</span>";"";"Lord Chamberlain's (Lord Hunsdon's) Men / The Theatre, London";"@000987 Romeo and Juliet";"pending";"#001079 he stirreth not";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William zzzShakespeare";"Richard II";"Shakespeare, William.  Richard II.  Act 1, scene 1, lines 60-68.";"1595";"1595";"1595";"1595";"English";"[Mowbray:] Setting aside his high blood’s royalty,<br>
And let him be no kinsman to my liege,<br>
I do defy him, and I spit at him,<br>
Call him a slanderous coward and a villain,<br>
Which to maintain <span class=""quote"">I would allow him odds<br>
And meet him, were I tied to run afoot<br>
Even to the frozen ridges of the Alps</span><br>
Or any other ground inhabitable<br>
Wherever Englishman durst set his foot. ";"";"Lord Chamberlain's (Lord Hunsdon's) Men / The Theatre, London";"@001002 Richard II";"";"#000027 meet on the alps";"Unmarked";"Unmarked";"Tragedy or History";"";"Dialogue";"Body of text";"Local reference";"Annotated edition";"@005134";"";"";"  Hohl Trillini Regula"
" And like the kind life-rendering pelican,";"provisional";"William zzzShakespeare";"Richard II";"Shakespeare, William.  Richard II.  Act 2, scene 1, lines 133-134.";"1595";"1595";"1595";"1595";"English";"[Gaunt:] [...] That <span class=""quote"">blood already, like the pelican, <br>
Hast thou tapped out </span>and drunkenly caroused.";"";"Lord Chamberlain's (Lord Hunsdon's) Men / The Theatre, London";"@001002 Richard II";"image with keyword(s)";"#001136 pelican";"Unmarked";"Unmarked";"Tragedy or History";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010051-51.
Voigt, Hermann. Gleichnisse und Metaphern in Shakespeare's Dramen und in seinen Quellenschriften. PhD. Strassburg: Elsass-Lothringische Druckerei, 1908. 51.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William zzzShakespeare";"Romeo and Juliet";"Shakespeare, William.  Romeo and Juliet.  Act 3, scene 5, line 248.";"1595";"1595";"1595";"1595";"English";"[Juliet:] <span class=""quote"">Ancient damnation, O most wicked fiend!</span>";"";"";"@000987 Romeo and Juliet";"";"#000065 Damnation";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:131.";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"Romeo and Juliet";"Shakespeare, William.  Romeo and Juliet.  Act 3, secene 2, lines 5-7.";"1595";"1595";"1595";"1595";"English";"[Juliet:] Spread <span class=""quote"">thy close curtain, love-performing night,<br></span>
That runaways' eyes may wink, and Romeo<br>
Leap to these arms, untalked of and unseen.";"";"";"@000987 Romeo and Juliet";"";"#000419 curtain night";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"  Hohl Trillini Regula"
" Let them come in.";"unedited";"William zzzShakespeare";"Romeo and Juliet";"Shakespeare, William.  Romeo and Juliet.  Act 1, scene 2, lines 24-25.";"1595";"1595";"1595";"1595";"English";"[Capulet:] [...] At my poor house look to behold this night <br>
<span class=""quote"">Earth-treading stars that make dark heaven light.</span>";"";"Lord Chamberlain's (Lord Hunsdon's) Men / The Theatre, London";"@000987 Romeo and Juliet";"pending";"#001008 earth-treading stars";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:173.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 173.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William zzzShakespeare";"Romeo and Juliet";"Shakespeare, William.  Romeo and Juliet.  Act 2, scene 4, lines 155-156.";"1595";"1595";"1595";"1595";"English";"[Nurse:] Scurvy knave, <span class=""quote"">I am none of his flirt-gills; </span>I am none of his skains-mates.";"";"Lord Chamberlain's (Lord Hunsdon's) Men / The Theatre, London";"@000987 Romeo and Juliet";"pending";"#001009 flirtatious girls";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-1:173.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 173.";"";"";"Reitzer Elliot"
" Let them come in.";"unedited";"William zzzShakespeare";"A Midsummer Night's Dream";"Shakespeare, William.  A Midsummer Night's Dream.  Act 5, scene 1, lines 361-364.";"1595";"1595";"1595";"1595";"English";"[Flute:] [...] Come, blade, my breast imbrue! <br>
(Thisbe stabs herself) <br>
And farewell, friends. <br>
Thus <span class=""quote"">Thisbe ends. <br>
Adieu, adieu, adieu</span>.";"";"Lord Chamberlain's (Lord Hunsdon's) Men / The Theatre, London";"@001012 A Midsummer Nights Dream";"pending";"#001011 MOTIF WITH NAME - Thisbes death";"Unmarked";"Unmarked";"Comedy";"";"Dialogue";"Body of text";"Local reference";"Shakespeare Studies";"@010000-174.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909. 174.";"";"";"Reitzer Elliot"
