"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, line 263.";"1600";"1600";"1600";"1600";"English";"<span class=""quote"">Laertes (leaps in the grave)</span>";"";"";"@001259 Hamlet";"idea";"#000760 MOTIF - leap into a grave";"Unmarked";"Unmarked";"Theatre";"";"";"Stage direction";"Local reference";"";"";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 2, scene 2, line 577.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] <span class=""quote"">O, what a rogue and peasant slave am I!</span>";"";"";"@001259 Hamlet";"";"#000063 peasant slave";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010071
Taylor, Anthony Brian. ""Shakespeare, Studley, and Golding."" The Review of English Studies 39.156 (1988): 522–527.";"";"";" Heeg Stefanie"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 1, line 57.";"1600";"1600";"1600";"1600";"English";"[Gravedigger:] <span class=""quote"">Cudgel thy brains no more about it </span>[...].";"";"";"@001259 Hamlet";"2-word phrase";"#000257 cudgel brains";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Pending";"";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 4, scene 3, lines 9-11.";"1600";"1600";"1600";"1600";"English";"[King Claudius:] [...] <span class=""quote"">diseases desperate grown <br>
By desperate appliance are relieved or not at all.</span>";"";"";"@001259 Hamlet";"";"#000167 desperate disease";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Pending";"";"";"";" Heeg Stefanie"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 1, line 90-92.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] Why, e'en so. And now my Lady Worm's,<span class=""quote""> chapless </span>and knocked about the mazard with a sexton’s spade.";"";"";"@001259 Hamlet";"1 keyword";"#000267 chapless";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition (Shakespeare)";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 1, lines 93-94.";"1600";"1600";"1600";"6100";"English";"[Hamlet:] [...] <span class=""quote"">Did these bones cost no more the breeding but to play at loggets with them?</span>";"";"";"@001259 Hamlet";"idea";"#000751 play loggets bones";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010083
Adams, Joseph Quincy, Jr. ""William Heminge and Shakespeare."" Modern Philology 12.1 (May 1914): 51-64.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 4, scene 5, lines 83-91.";"1600";"1600";"1600";"1600";"English";"[King Claudius] [...] <span class=""quote"">When sorrows come, they come not single spies </span>[...]. <br>
But in battalions: first, her father slain;<br>
Next, your son gone, and he most violent author<br>
Of his own just remove; <span class=""quote"">the people muddied,<br></span>
Thick, and unwholesome in their thoughts and whispers 
For good Polonius' death, and we have done but greenly<br>
In hugger-mugger to inter him [...]. ";"";"";"@001259 Hamlet";"";"#000698 sorrows dont come alone / #005186 muddied";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"";"";"";"";" Heeg Stefanie"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 1, lines 102-105.";"1600";"1600";"1600";"1600";"English";"[Hamlet:]  [...] Why does he suffer this mad knave now to knock him about the sconce with a dirty shovel and will not tell him of <span class=""quote"">his action of battery? </span>";"";"";"@001259 Hamlet";"2-word phrase";"#000753 action of battery";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Annotated edition (Shakespeare)";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 1, lines 147-149.";"1600";"1600";"1600";"1600";"English";"[Gravedigger:]<span class=""quote""> Of all the days i' th' year, </span>I came to 't that day that our last King Hamlet overcame Fortinbras.";"";"";"@001259 Hamlet";"pending";"#000220 all days of the year";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition (Shakespeare)";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"#00220_0@001259_x";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 4, scene 5, lines 218-219.";"1600";"1600";"1600";"1600";"English";"[Ophelia:] <span class=""quote"">His beard was as white as snow,	<br>
 All flaxen was his poll.</span>";"";"";"@001259 Hamlet";"";"#000704 flaxen, white snow";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition / Literary and cultural studies (Shakespeare)";"@010000-1:152./@010005/@010046/@010018
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1:152.
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–534. <br>
Chapman, George, Ben Jonson and John Marston. Eastward Ho. Revels Plays. Ed. R. W. Van Fossen. Manchester and New York: Manchester University Press, 1999. <br>
Halliwell-Philipps, James Orchard. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879.";"";"";" Heeg Stefanie"
" He shall, sir, an't please him. There's a letter for";"provisional";"John Marston";"Antonio's Revenge";"Marston, John.  ""Antonios Revenge."" The Plays of John Marston in Three Volumes. Ed. H. Harvey Wood. Edinburgh and London: Oliver and Boyd, 1934-1939. 1:65-134.";"1600";"1600";"1600";"1600";"English";"[The play focuses on <span class=""quote"">a son's revenge of his father's murder</span>]";" ""Whether <i>Antonio's Revenge</i> was a debased version of Shakespeare's Hamlet or Hamlet a refined version of Marston's play is immaterial [...] since both were ultimately derived from the Spanish Tragedy and the Ur-Hamlet."" Cf. Kenneth Muir. The Sources of Shakespeare's Plays. London: Methuen, 1977. 163.";"Revenge";"@001271 Antonios Revenge";"motif";"#005007 MOTIF - Revenge";"Unmarked";"Unmarked";"Theatre";"";"";"Complete text";"Local reference";"Literary and cultural studies (Shakespeare)";"Muir, Kenneth. The Sources of Shakespeare's Plays. London: Methuen, 1977.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 1, lines 194-195.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] Here hung those lips that I have kissed I know not how oft.";"";"";"@001259 Hamlet";"idea with keyword(s)";"#000754 kiss corpse lips";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010005
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–34. ";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 1, lines 196-198.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] <span class=""quote"">Where be your gibes now? your gambols? your songs? your flashes of merriment that were wont to set the table on a roar? </span>";"";"";"@001259 Hamlet";"idea";"#000755 Where are they now";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010005/@010000-1:362.
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510–34.<br>
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1, 362.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 1, lines 220-221.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...] <span class=""quote"">Imperious Caesar, dead and turned to clay,<br>
Might stop a hole to keep the wind away.</span>";"";"";"@001259 Hamlet";"sentence or verse line";"#000758 Imperious Caesar";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010013
Frye, Roland Mushat. ""Five Shakespeare Allusions: 1621-1630."" Shakespeare Quarterly 20.1 (Winter 1969): 81-83.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 4, lines 100-102.";"1600";"1600";"1600";"1600";"English";"[Gertrude:] <span class=""quote"">Thou turn'st my eyes into my very soul, <br>
And there I see such black and grainèd spots <br>
As will not leave their tinct.</span>";"";"";"@001259 Hamlet";"idea";"#000759 see my own corruption inside / #005025 look into your soul and see black stains";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010035
Erickson, Peter. Rewriting Shakespeare, Rewriting Ourselves. Berkeley: University of California Press, 1991.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 1, lines 267-270.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] <span class=""quote"">What is he whose grief <br>
Bears such an emphasis, whose phrase of sorrow <br>
Conjures the wand'ring stars and makes them stand <br>
Like wonder-wounded hearers? </span>";"";"";"@001259 Hamlet";"motif";"#005116 what is he whose grief";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"";"";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 1, line 300.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...]<span class=""quote""> Make Ossa like a wart! </span>";"";"";"@001259 Hamlet";"image with keyword(s) / name or title";"#000353 Ossa like a wart, heap mountain on mountain";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition (Shakespeare)";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, line 18.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...]<span class=""quote""> fingered their packet </span>[...].";"";"Lord Chamberlain's (Lord Hunsdon's) Men / Globe";"@001259 Hamlet";"1 keyword";"#000266 fingered";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition (Shakespeare)";"@010082
Shakespeare, William. Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 4, scene 2, lines 37-39.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...] <span class=""quote"">I once did hold it, as our statists do,<br>
A baseness to write fair, and labored much <br>
How to forget that learning </span>[...].";"";"";"@001259 Hamlet";"pending";"#000763 fair writing";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";" @010152
Baldwin, Thomas Whitfield. William Shakspere's Small Latine and Lesse Greeke. 2 vols. Urbana: University of Illinois Press, 1944. ";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, line 40.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...] <span class=""quote"">It did me yeoman's service.</span>";"";"";"@001259 Hamlet";"3-word phrase";"#000164 do yeomans service";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"";"";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, line 45.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...] <span class=""quote"">As love between them like the palm might flourish [...].</span>";"";"";"@001259 Hamlet";"pending";"#000764 flourishing palm ";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010030
Shaheen, Naseeb. Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1987. ";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, line 94.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...]<span class=""quote""> Dost know this waterfly? </span>";"";"";"@001259 Hamlet";"image with keyword(s)";"#000765 waterfly or butterfly";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010045/@010233/@010030
Muir, Kenneth.  The Sources of Shakespeare's Plays. London: Methuen, 1977. <br>
Davenport, A.  ""Shakespeare and Nashe's Pierce Pennilesse'."" Notes and Queries (September 1953): 371-374.<br>
Shaheen, Naseeb.  Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1999. ";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, lines 105 and 118.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...] <span class=""quote"">Put your bonnet to his right use: 'tis for the
head. [...] <br>
[Osric:]  Nay, good my lord, for my ease, in good faith.</span>";"";"";"@001259 Hamlet";"longer passage";"#000611 bonnet on or off";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010030/@010045
Muir, Kenneth. The Sources of Shakespeare's Plays. London: Methuen, 1977.<br>
Shaheen, Naseeb. Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1999. ";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, line 199.";"1600";"1600";"1600";"1600";"English";"[Horatio:] <span class=""quote"">This lapwing runs away with the shell on his head.</span>";"";"";"@001259 Hamlet";"image with keyword(s)";"#000218 lapwing + shell";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare) / Literary and Cultural Studies";"@010000-2:39./@010080
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 2, 39.<br>
Koeppel, Emil. Quellen-Studien zu den Dramen Chapman's, Massinger's, und Ford's. Trübner: Strassburg 1897.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, line 313.";"1600";"1600";"1600";"1600";"English";"[Queen:]<span class=""quote""> He's fat and scant of breath.</span>";"";"";"@001259 Hamlet";"pending";"#000429 scant of breath";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Anthology or other";"@010055/@010000-1:298.
Francis, Clive. There is Nothing Like a Dane! The Lighter Side of Hamlet. London: Nick Hern Books, 1998.@010000-1:298.<br>
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1, 298.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5. scene 2, lines 376-381.";"1600";"1600";"1600";"1600";"English";"[Hamlet:]<span class=""quote""> O good Horatio, what a wounded name,<br>
 Things standing thus unknown, shall live behind me!	<br>
 If thou didst ever hold me in thy heart<br>
 Absent thee from felicity awhile,	<br>
 And in this harsh world draw thy breath in pain,	<br>
 To tell my story.";"A dying character implores a friend to justify his actions to the world after his death. ";"";"@001259 Hamlet";"pending";"#000607 tell my story when I am dead";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010006-11.
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 11.";"";"";" Heeg Stefanie"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, lines 358-363.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] Up, sword; and know thou a more horrid hent: <br>
<span class=""quote"">When he is drunk asleep, or in his rage,<br>	
Or in the incestuous pleasure of his bed;<br>	
At gaming, swearing, or about some act<br>	
That has no relish of salvation in't;<br>
Then trip him, that his heels may kick at heaven,<br>
And that his soul may be as damn'd and black <br>
As hell, </span>whereto it goes. [...]";"Plotting to kill an enemy when drunk so that he cannot repent of his sins before dying.";"";"@001259 Hamlet";"pending";"#001094 incestuous bed / #002029 kill him drunk so hell go to hell";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010006-14.
@010223-46.
Ross, Lawrence J,  ed. Tourneur. The Revenger's Tragedy. Regents Renaissance Drama Series. London: Edward Arnold, 1967.  46.<br>
Williams, John Davis Ellis. Sir William Davenant's relation to Shakespeare: With an analysis of the Chief Characters of Davenant's Plays. PhD Strassburg 1905. 14.";"";"";" Heeg Stefanie"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, line 330.";"1600";"1600";"1600";"1600";"English";"[Laertes:] <span class=""quote"">Have at you now!</span>";"";"";"@001259 Hamlet";"sentence or verse line";"#000423 have at thee";"";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Annotated edition (Shakespeare)";"@010082";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, line 337.";"1600";"1600";"1600";"1600";"English";"[Laertes:] [...] <span class=""quote"">I am justly killed with mine own treachery.</span>";"";"";"@001259 Hamlet";"2-word phrase";"#000196 justly killed";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"";"";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 5, scene 2, line 346.";"1600";"1600";"1600";"1600";"English";"[Laertes:]<span class=""quote""> In thee there is not half an hour of life </span>[...].";"";"Lord Chamberlain's (Lord Hunsdon's) Men / Globe";"@001259 Hamlet";"pending";"#005062 not an hours life left";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.";"1600";"1600";"1600";"1600";"English";"Polonius may be ""a satiric portrait of Lord Treasurer Dorset. In his youth, as plain Thomas Sackville, he co-authored with Thomas Norton the famous tragedy of <i>Gorboduc</i>"" (G. P. V. Akrigg. ""Shakespeare's Living Sources."" Queen's Quarterly 65 (1 January 1958): 239-250. 245).";"";"";"@001259 Hamlet";"";"#005020 CHARACTER - Polonius";"Protagonist by name";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"Akrigg 245";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 1, scene 1, lines 1-2.";"1600";"1600";"1600";"1600";"English";"[King:] <span class=""quote"">There's matter in these sighs; these profound heaves<br>
You must translate </span>[...].";"";"";"@001259 Hamlet";"1 keyword";"#005046 heaves (plural)";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"";"";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 2, scene 2, lines 276-281.";"1600";"1600";"1600";"1600";"English";"[Rosencrantz:] <span class=""quote"">Why, then, your ambition makes it one. ’Tis too narrow for your mind.<br></span>
[Hamlet:] <span class=""quote"">O God, I could be bounded in a nutshell and count myself a king of infinite space, were it not
that I have bad dreams.<br></span>
[Guildenstern:] <span class=""quote"">Which dreams, indeed, are ambition, for the very substance of the ambitious is merely
the shadow of a dream.<br></span>
[Hamlet:] <span class=""quote"">A dream itself is but a shadow.<br></span>
[Rosencrantz:] <span class=""quote"">Truly, and I hold ambition of so airy and light a quality that it is but a shadow’s shadow.</span>
";"";"";"@001259 Hamlet";"";"#002136 shadow of a shadow";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";" Heeg Stefanie"
" Be thou a spirit of health or goblin damn'd,";"ok";"Samuel Nicholson";"Acolastus His Afterwit";"Nicholson, Samuel.  Acolastvs; His Afterwitte. By S. N. London: Iohn Baylie, 1600.  N.p.; lines 673-678 [normalized spelling].";"1600";"1600";"1600";"1600";"English";"<span class=""quote"">Art thou a God, a Man, or else a Ghost?<br>
Com'st thou from heaven where bliss & solace dwell?<br>
Or from the airy cold-engendering coast?<br>
Or from the darksome dungeon-hole of hell?<br>
Or from the secret chambers of the deep?<br>
Or from the graves where breathless bodies sleepe?</span>";"";"";"@001580 Acolastus Afterwit";"pending";"#000416 what art thou";"Unmarked";"Unmarked";"Not defined";"tbe";"1st-person narrator";"Body of text";"Adaptation";"Literary and cultural studies (Shakespeare)";"@010046
Halliwell-Philipps, James Orchard. Memoranda on the Tragedy of Hamlet. London: James Evan Adlard, 1879. ";"<span class=""quote"">Art thou a God, a Man, or else a Ghost?<br>
Com'st thou from heauen where blisse & solace dwell?<br>
Or from the ayrie could-ingendring coast?<br>
Or from the darkesome dungeon-hole of hell?<br>
Or from the secret chambers of the deepe?<br>
Or from the graues where breathles bodies sleepe?</span>";"Nicholson, Samuel.  Acolastvs; His Afterwitte. By S. N. London: Iohn Baylie, 1600.  N. p.; lines 673-678.";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 4, line 91.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] <span class=""quote"">O shame! where is thy blush?</span>";"";"";"@001259 Hamlet";"sentence or verse line";"#000222 O x where is thy y";"Unmarked";"Unmarked";"Tragedy";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010030
Shaheen, Naseeb. Biblical References in Shakespeare's Tragedies. Newark: University of Delaware Press, 1987. ";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 4, line 66.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...] <span class=""quote"">Hyperion's curls, the front of Jove himself </span>[...].";"";"";"@001259 Hamlet";"2-word phrase";"#000024 front of Jove";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Literary and cultural studies (Shakespeare)";"@010005
Greenfield, Sayre. ""Quoting Hamlet in the Early Seventeenth Century."" Modern Philology 105.3 (2008): 510-534.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 4, lines 26-28.";"1600";"1600";"1600";"1600";"English";"[Queen:] <span class=""quote"">What wilt thou do? Thou wilt not murder me? Help, ho!<br></span>
[Polonius <span class=""quote"">(behind the arras):] What ho! Help!</span>";"";"";"@001259 Hamlet";"idea";"#000780 MOTIF - being murdered behind an arras";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Annotated edition / Literary and cultural studies (Shakespeare)";"@010087/@010000-1:475./@010127/@010031

Peery, William.  ""Shakespeare and Nathan Field."" Neophilologus (January 1950): 238-245.<br>
Wolfe, Don M., ed. Complete Prose Works of John Milton. 8 vols. New Haven and London: Oxford University Press and Yale University Press, 1953.
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909. 1, 475. <br>
Thaler, Alwin. Shakspere's Silences. Library of Shakespearean Biography and Criticism. New York: Books for Libraries Press, 1970.";"";"";"  Hohl Trillini Regula"
" He shall, sir, an't please him. There's a letter for";"unedited";"William Shakespeare";"Hamlet";"Shakespeare, William.  Hamlet.  Act 3, scene 4, line 93.";"1600";"1600";"1600";"1600";"English";"[Hamlet:] [...] <span class=""quote"">If thou canst mutine in a matron's bones</span> [...].";"";"";"@001259 Hamlet";"1 keyword";"#000199 mutine";"Unmarked";"Unmarked";"Theatre";"";"Dialogue";"Body of text";"Local reference";"Annotated edition (Shakespeare)";"@010082
Shakespeare, William.  Hamlet. The Oxford Shakespeare. Ed. G. R. Hibbard. Oxford and New York: Oxford University Press, 1994. ";"";"";"  Hohl Trillini Regula"
